X,Y,V,R,T
2.78534e-12,-7.67392e-12,-1.5,9.26553e-12,-78.408
8.52655e-13,-8.81079e-12,-1.4874371859296482,1.0175e-11,-82.878
3.80854e-12,-8.81079e-12,-1.4748743718592965,9.20869e-12,-89.376
-2.27375e-13,-6.13912e-12,-1.4623115577889447,6.48018e-12,-95.592
2.78534e-12,-5.57068e-12,-1.449748743718593,8.58341e-12,-73.386
0.0,-7.1623e-12,-1.4371859296482412,6.30965e-12,-79.992
1.02319e-12,-5.57068e-12,-1.4246231155778895,9.72028e-12,-82.536
2.50112e-12,-7.84445e-12,-1.4120603015075377,7.61707e-12,-87.762
4.26328e-12,-6.65071e-12,-1.399497487437186,8.24235e-12,-71.64
1.819e-12,-5.17278e-12,-1.3869346733668342,7.56023e-12,-78.048
4.09275e-12,-8.12866e-12,-1.3743718592964824,9.54975e-12,-64.95
2.33059e-12,-7.10546e-12,-1.3618090452261307,6.99177e-12,-74.58
1.53478e-12,-8.35604e-12,-1.349246231155779,8.41288e-12,-69.204
3.92222e-12,-7.61707e-12,-1.3366834170854272,9.72028e-12,-67.98
1.36425e-12,-8.86763e-12,-1.3241206030150754,9.94765e-12,-74.712
2.21691e-12,-7.1623e-12,-1.3115577889447236,1.02319e-11,-76.686
6.25281e-13,-1.11414e-11,-1.2989949748743719,8.29919e-12,-76.746
2.61481e-12,-1.00045e-11,-1.2864321608040201,8.6971e-12,-55.152
2.78534e-12,-8.75394e-12,-1.2738693467336684,9.03816e-12,-72.696
1.19372e-12,-9.77712e-12,-1.2613065326633166,9.49291e-12,-63.792
3.18325e-12,-6.48018e-12,-1.2487437185929648,8.24235e-12,-67.254
1.64847e-12,-8.58341e-12,-1.236180904522613,7.1623e-12,-80.928
1.42109e-12,-1.03456e-11,-1.2236180904522613,9.095e-12,-87.9
1.819e-12,-1.04024e-11,-1.2110552763819096,8.98132e-12,-75.192
1.87585e-12,-1.10845e-11,-1.1984924623115578,1.06866e-11,-78.552
2.38744e-12,-1.04024e-11,-1.185929648241206,8.58341e-12,-77.736
6.08227e-12,-1.08003e-11,-1.1733668341708543,1.08571e-11,-84.012
2.04638e-12,-8.29919e-12,-1.1608040201005025,1.05729e-11,-78.408
2.95587e-12,-9.66344e-12,-1.1482412060301508,1.00613e-11,-88.674
3.18325e-12,-1.25056e-11,-1.135678391959799,8.46972e-12,-81.87
2.61481e-12,-7.61707e-12,-1.1231155778894473,1.10277e-11,-68.232
2.38744e-12,-8.6971e-12,-1.1105527638190955,9.32238e-12,-82.848
1.25056e-12,-9.095e-12,-1.0979899497487438,8.6971e-12,-74.418
2.27375e-12,-8.58341e-12,-1.085427135678392,8.92447e-12,-79.236
-2.84219e-13,-9.26553e-12,-1.0728643216080402,1.02319e-11,-85.146
2.38744e-12,-9.095e-12,-1.0603015075376885,1.04592e-11,-69.786
4.37697e-12,-6.93492e-12,-1.0477386934673367,9.60659e-12,-61.488
5.11594e-13,-1.11982e-11,-1.035175879396985,1.14824e-11,-75.72
2.33059e-12,-7.44654e-12,-1.0226130653266332,8.6971e-12,-73.512
3.24009e-12,-8.75394e-12,-1.0100502512562815,8.12866e-12,-62.178
2.38744e-12,-7.90129e-12,-0.9974874371859296,6.87808e-12,-80.538
2.78534e-12,-8.46972e-12,-0.9849246231155778,8.58341e-12,-54.408
3.75169e-12,-9.72028e-12,-0.9723618090452261,1.1653e-11,-64.458
2.7285e-12,-8.18551e-12,-0.9597989949748743,1.00613e-11,-65.982
1.64847e-12,-7.56023e-12,-0.9472361809045226,9.54975e-12,-61.914
3.1264e-12,-6.48018e-12,-0.9346733668341708,8.01498e-12,-57.69
1.819e-12,-8.81079e-12,-0.922110552763819,1.04592e-11,-63.762
3.69485e-12,-8.07182e-12,-0.9095477386934673,9.43606e-12,-90.204
2.7285e-12,-8.46972e-12,-0.8969849246231155,9.83397e-12,-83.016
-5.11594e-13,-7.50339e-12,-0.8844221105527638,6.48018e-12,-84.438
1.30741e-12,-8.12866e-12,-0.871859296482412,8.52657e-12,-72.702
1.42109e-12,-9.89081e-12,-0.8592964824120602,8.41288e-12,-88.188
1.13688e-13,-8.98132e-12,-0.8467336683417085,7.84445e-12,-67.122
4.54751e-13,-8.07182e-12,-0.8341708542713567,7.95813e-12,-89.526
3.01272e-12,-7.90129e-12,-0.821608040201005,5.74121e-12,-77.652
-1.70531e-13,-8.46972e-12,-0.8090452261306532,9.49291e-12,-62.268
2.61481e-12,-6.65071e-12,-0.7964824120603015,9.43606e-12,-85.554
2.67165e-12,-6.82124e-12,-0.7839195979899497,8.58341e-12,-88.446
-1.30741e-12,-5.8549e-12,-0.7713567839195979,7.95813e-12,-83.766
1.76215e-12,-7.84445e-12,-0.7587939698492462,7.61707e-12,-95.736
-2.21691e-12,-8.01498e-12,-0.7462311557788944,9.72028e-12,-88.236
2.84219e-13,-9.83397e-12,-0.7336683417085427,8.75394e-12,-80.856
-5.11594e-13,-7.50339e-12,-0.7211055276381909,8.92447e-12,-98.34
-1.02319e-12,-7.21914e-12,-0.7085427135678392,8.92447e-12,-94.284
-8.52655e-13,-9.54975e-12,-0.6959798994974874,9.72028e-12,-90.588
8.52655e-13,-1.05729e-11,-0.6834170854271356,7.56023e-12,-71.328
1.53478e-12,-1.00045e-11,-0.6708542713567839,6.76439e-12,-97.614
-1.25056e-12,-8.46972e-12,-0.6582914572864321,8.6971e-12,-84.072
-4.09275e-12,-1.00613e-11,-0.6457286432160804,7.3897e-12,-99.798
-1.819e-12,-7.56023e-12,-0.6331658291457286,1.00613e-11,-95.484
-4.54751e-13,-1.03456e-11,-0.6206030150753769,1.07435e-11,-101.07
-1.02319e-12,-7.7876e-12,-0.6080402010050251,9.20869e-12,-93.936
-1.819e-12,-1.3074e-11,-0.5954773869346733,9.15185e-12,-96.87
3.97906e-13,-7.10546e-12,-0.5829145728643216,1.00613e-11,-103.764
-3.75169e-12,-8.58341e-12,-0.5703517587939698,9.89081e-12,-103.05
-4.77487e-12,-8.24235e-12,-0.5577889447236181,1.17666e-11,-110.478
-3.52431e-12,-1.06866e-11,-0.5452261306532663,1.07435e-11,-92.484
-1.36425e-12,-8.81079e-12,-0.5326633165829145,9.32238e-12,-107.856
-3.18325e-12,-9.94765e-12,-0.5201005025125628,9.54975e-12,-101.814
-5.28647e-12,-1.06298e-11,-0.507537688442211,9.60659e-12,-93.576
-3.97907e-12,-1.01182e-11,-0.49497487437185916,9.94765e-12,-111.408
-4.37697e-12,-1.12551e-11,-0.4824120603015074,1.15961e-11,-100.248
-3.35378e-12,-1.04024e-11,-0.46984924623115565,8.29919e-12,-113.382
-3.80854e-12,-9.37922e-12,-0.4572864321608039,9.66344e-12,-118.77
-3.69485e-12,-9.77712e-12,-0.44472361809045213,1.18235e-11,-128.94
-3.97907e-12,-7.73076e-12,-0.4321608040201004,1.12551e-11,-123.408
-4.94541e-12,-1.02319e-11,-0.4195979899497486,1.19372e-11,-127.41
-6.53702e-12,-8.24235e-12,-0.40703517587939686,1.17666e-11,-131.448
-1.02887e-11,-9.66344e-12,-0.3944723618090451,1.13119e-11,-131.55
-7.90129e-12,-1.17098e-11,-0.38190954773869334,1.46657e-11,-128.454
-8.98132e-12,-1.13687e-11,-0.3693467336683416,1.603e-11,-141.156
-1.03456e-11,-9.83397e-12,-0.35678391959798983,1.60868e-11,-134.832
-9.20869e-12,-1.07435e-11,-0.34422110552763807,1.35856e-11,-137.484
-1.32446e-11,-8.81079e-12,-0.3316582914572863,1.30172e-11,-139.65
-1.3813e-11,-7.73076e-12,-0.31909547738693456,1.65984e-11,-152.766
-1.35856e-11,-8.75394e-12,-0.3065326633165828,1.77921e-11,-148.596
-1.79058e-11,-8.86763e-12,-0.29396984924623104,1.84742e-11,-158.886
-1.88153e-11,-7.7876e-12,-0.2814070351758793,2.06911e-11,-160.338
-1.927e-11,-9.20869e-12,-0.2688442211055275,2.33059e-11,-155.886
-2.14869e-11,-9.32238e-12,-0.25628140703517577,2.43859e-11,-159.78
-2.23964e-11,-8.6971e-12,-0.243718592964824,2.72281e-11,-161.544
-2.38743e-11,-9.03816e-12,-0.23115577889447225,2.69439e-11,-163.8
-2.71144e-11,-7.04861e-12,-0.2185929648241205,2.76829e-11,-165.93
-2.9843e-11,-7.50339e-12,-0.20603015075376874,2.83081e-11,-165.834
-2.89334e-11,-1.1653e-11,-0.19346733668341698,3.15483e-11,-163.824
-3.27989e-11,-5.8549e-12,-0.18090452261306522,3.422e-11,-165.852
-3.33105e-11,-6.2528e-12,-0.16834170854271346,3.67779e-11,-165.9
-3.99611e-11,-7.04861e-12,-0.1557788944723617,3.9279e-11,-167.664
-3.98475e-11,-5.74121e-12,-0.14321608040200995,4.03022e-11,-171.45
-4.14391e-11,-8.41288e-12,-0.1306532663316582,4.30875e-11,-171.774
-4.58729e-11,-6.93492e-12,-0.11809045226130643,4.74645e-11,-169.41
-5.0193e-11,-7.44654e-12,-0.10552763819095468,4.85445e-11,-171.834
-5.09319e-11,-9.60659e-12,-0.09296482412060292,5.03635e-11,-174.876
