X,Y,V,R,T
8.29919e-12,-6.53702e-12,-1.5,9.54975e-12,-32.808
6.87808e-12,-4.43381e-12,-1.4874371859296482,1.04592e-11,-37.746
6.59386e-12,-4.43381e-12,-1.4748743718592965,7.84445e-12,-46.374
5.11594e-12,-3.97907e-12,-1.4623115577889447,6.48018e-12,-17.316
4.94541e-12,-5.8549e-12,-1.449748743718593,7.3897e-12,-43.902
5.57068e-12,-7.73076e-12,-1.4371859296482412,8.12866e-12,-57.672
5.91174e-12,-5.00225e-12,-1.4246231155778895,8.29919e-12,-35.22
5.457e-12,-5.34331e-12,-1.4120603015075377,7.61707e-12,-40.032
3.69485e-12,-4.43381e-12,-1.399497487437186,7.10546e-12,-62.478
3.52431e-12,-7.3897e-12,-1.3869346733668342,6.42333e-12,-66.762
1.819e-12,-7.44654e-12,-1.3743718592964824,7.3897e-12,-71.076
2.67165e-12,-8.24235e-12,-1.3618090452261307,9.72028e-12,-69.768
5.68438e-13,-8.12866e-12,-1.349246231155779,9.37922e-12,-70.416
1.64847e-12,-8.58341e-12,-1.3366834170854272,9.72028e-12,-78.342
7.95811e-13,-9.095e-12,-1.3241206030150754,8.12866e-12,-78.69
2.89903e-12,-9.83397e-12,-1.3115577889447236,1.06298e-11,-84.984
2.7285e-12,-9.15185e-12,-1.2989949748743719,1.08003e-11,-90.708
3.97907e-12,-9.49291e-12,-1.2864321608040201,8.92447e-12,-81.204
-6.25281e-13,-1.04024e-11,-1.2738693467336684,1.1653e-11,-85.086
2.55797e-12,-1.11982e-11,-1.2613065326633166,1.26761e-11,-74.652
2.33059e-12,-1.29604e-11,-1.2487437185929648,1.25625e-11,-92.124
8.52655e-13,-1.18803e-11,-1.236180904522613,1.10277e-11,-96.396
1.19372e-12,-1.03456e-11,-1.2236180904522613,1.09708e-11,-81.624
1.25056e-12,-1.03456e-11,-1.2110552763819096,1.18803e-11,-72.888
2.7285e-12,-1.25056e-11,-1.1984924623115578,1.06866e-11,-70.152
2.33059e-12,-9.32238e-12,-1.185929648241206,1.03456e-11,-81.534
2.04638e-12,-1.2733e-11,-1.1733668341708543,1.21077e-11,-79.062
1.47794e-12,-1.53478e-11,-1.1608040201005025,1.18235e-11,-74.364
3.35378e-12,-1.39835e-11,-1.1482412060301508,1.22782e-11,-74.31
3.86538e-12,-1.26761e-11,-1.135678391959799,1.25625e-11,-63.708
3.46746e-12,-1.39267e-11,-1.1231155778894473,1.47226e-11,-60.414
3.75169e-12,-1.25056e-11,-1.1105527638190955,1.51773e-11,-76.056
4.5475e-12,-1.43814e-11,-1.0979899497487438,1.32446e-11,-77.364
5.457e-12,-1.47794e-11,-1.085427135678392,1.3813e-11,-61.95
4.83172e-12,-1.17098e-11,-1.0728643216080402,1.33014e-11,-65.352
7.10546e-12,-1.31309e-11,-1.0603015075376885,1.4552e-11,-62.436
6.53702e-12,-1.34151e-11,-1.0477386934673367,1.34151e-11,-63.69
6.42333e-12,-1.18235e-11,-1.035175879396985,1.36425e-11,-58.44
6.87808e-12,-1.15393e-11,-1.0226130653266332,1.3813e-11,-51.75
6.59386e-12,-1.19372e-11,-1.0100502512562815,1.22782e-11,-61.218
7.56023e-12,-1.04592e-11,-0.9974874371859296,1.21645e-11,-52.788
9.94765e-12,-1.17666e-11,-0.9849246231155778,1.40972e-11,-53.154
7.84445e-12,-1.10845e-11,-0.9723618090452261,1.27898e-11,-54.114
7.61707e-12,-9.20869e-12,-0.9597989949748743,1.08571e-11,-49.344
6.87808e-12,-9.15185e-12,-0.9472361809045226,9.77712e-12,-40.578
9.54975e-12,-7.7876e-12,-0.9346733668341708,1.04024e-11,-56.616
9.32238e-12,-8.35604e-12,-0.922110552763819,1.09708e-11,-48.816
6.93492e-12,-9.77712e-12,-0.9095477386934673,8.52657e-12,-50.85
6.2528e-12,-8.07182e-12,-0.8969849246231155,1.06866e-11,-46.764
3.46746e-12,-9.26553e-12,-0.8844221105527638,7.90129e-12,-55.776
2.89903e-12,-6.13912e-12,-0.871859296482412,5.457e-12,-50.196
1.19372e-12,-8.41288e-12,-0.8592964824120602,6.82124e-12,-58.464
3.41062e-12,-2.38744e-12,-0.8467336683417085,4.26328e-12,-66.798
-9.66345e-13,-3.97907e-12,-0.8341708542713567,4.94541e-12,-82.356
-1.64847e-12,-5.40015e-12,-0.821608040201005,7.21914e-12,-104.418
-1.70531e-12,-3.80854e-12,-0.8090452261306532,4.43381e-12,-126.786
-3.18325e-12,-2.44428e-12,-0.7964824120603015,6.87808e-12,-105.108
-3.46746e-12,-3.97907e-12,-0.7839195979899497,6.65071e-12,-147.816
-7.44654e-12,-2.67165e-12,-0.7713567839195979,7.56023e-12,-146.658
-1.00045e-11,-2.89903e-12,-0.7587939698492462,8.12866e-12,-159.198
