X,Y,V,R,T
-1.59731e-11,-9.095e-12,-0.6834170854271356,1.92132e-11,-144.6
-1.85879e-11,-9.94765e-12,-0.6708542713567839,1.93269e-11,-143.19
-1.79058e-11,-1.17666e-11,-0.6582914572864321,1.91563e-11,-145.482
-1.81332e-11,-1.22782e-11,-0.6457286432160804,2.29649e-11,-151.728
-1.92132e-11,-1.17098e-11,-0.6331658291457286,2.08048e-11,-148.014
-2.12595e-11,-1.11414e-11,-0.6206030150753769,2.30217e-11,-148.284
-2.12027e-11,-1.28467e-11,-0.6080402010050251,2.51817e-11,-142.89
-2.18848e-11,-1.11982e-11,-0.5954773869346733,2.64891e-11,-147.072
-2.15438e-11,-1.25625e-11,-0.5829145728643216,3.0582e-11,-153.684
-2.48975e-11,-1.34719e-11,-0.5703517587939698,2.6546e-11,-153.852
-2.71144e-11,-1.22782e-11,-0.5577889447236181,2.82513e-11,-149.568
-2.83081e-11,-1.32446e-11,-0.5452261306532663,2.9843e-11,-155.208
-2.79671e-11,-1.41541e-11,-0.5326633165829145,3.59253e-11,-155.052
-3.97338e-11,-1.55184e-11,-0.5201005025125628,4.28602e-11,-158.718
-3.95632e-11,-1.34151e-11,-0.507537688442211,3.89948e-11,-158.064
-3.8199e-11,-1.59731e-11,-0.49497487437185916,4.42244e-11,-158.862
-4.2178e-11,-1.15393e-11,-0.4824120603015074,4.59297e-11,-162.144
-4.50202e-11,-1.44383e-11,-0.46984924623115565,4.90561e-11,-160.656
-4.79192e-11,-1.67121e-11,-0.4572864321608039,4.93972e-11,-162.984
-4.89992e-11,-1.51205e-11,-0.44472361809045213,5.13867e-11,-162.612
-5.08182e-11,-1.6371e-11,-0.4321608040201004,5.26372e-11,-162.198
-5.22393e-11,-1.24488e-11,-0.4195979899497486,5.45699e-11,-167.484
-5.70142e-11,-1.52341e-11,-0.40703517587939686,5.61615e-11,-165.816
-6.03113e-11,-1.03456e-11,-0.3944723618090451,5.9345e-11,-168.498
-6.12776e-11,-1.17098e-11,-0.38190954773869334,6.21303e-11,-168.714
-6.59957e-11,-1.23351e-11,-0.3693467336683416,6.66778e-11,-170.34
-6.8042e-11,-1.29604e-11,-0.35678391959798983,6.77578e-11,-171.084
-7.19642e-11,-8.92447e-12,-0.34422110552763807,7.20779e-11,-173.448
-7.50906e-11,-8.6971e-12,-0.3316582914572863,7.43516e-11,-172.098
-7.82738e-11,-1.0175e-11,-0.31909547738693456,7.90696e-11,-172.152
-7.91833e-11,-7.50339e-12,-0.3065326633165828,8.05476e-11,-175.374
-8.75393e-11,-7.1623e-12,-0.29396984924623104,8.70846e-11,-175.698
-9.19163e-11,-8.24235e-12,-0.2814070351758793,8.93583e-11,-173.898
-9.3451e-11,-9.60659e-12,-0.2688442211055275,9.55542e-11,-175.44
-9.68048e-11,-6.08227e-12,-0.25628140703517577,9.91922e-11,-175.818
-1.03058e-10,-5.8549e-12,-0.243718592964824,1.0499e-10,-176.796
-1.08287e-10,-3.24009e-12,-0.23115577889447225,1.05388e-10,-176.574
-1.15279e-10,-6.02543e-12,-0.2185929648241205,1.15506e-10,-176.778
-1.1869e-10,-3.80854e-12,-0.20603015075376874,1.21646e-10,-177.252
-1.26421e-10,-4.32013e-12,-0.19346733668341698,1.23749e-10,-176.358
-1.30798e-10,-2.61481e-12,-0.18090452261306522,1.30002e-10,-178.296
-1.35914e-10,-6.08227e-12,-0.16834170854271346,1.36482e-10,-178.098
-1.41712e-10,-6.02543e-12,-0.1557788944723617,1.43189e-10,-178.092
-1.43758e-10,-6.2528e-12,-0.14321608040200995,1.47055e-10,-178.158
-1.52171e-10,-4.60434e-12,-0.1306532663316582,1.53819e-10,-178.152
-1.57798e-10,-6.87808e-12,-0.11809045226130643,1.58821e-10,-177.594
-1.65245e-10,-4.1496e-12,-0.10552763819095468,1.63653e-10,-178.146
-1.67291e-10,-7.50339e-12,-0.09296482412060292,1.67746e-10,-177.048
-1.74226e-10,-8.92447e-12,-0.08040201005025116,1.74965e-10,-177.366
-1.79512e-10,-1.20509e-11,-0.0678391959798994,1.77409e-10,-177.21
-1.85708e-10,-8.46972e-12,-0.055276381909547645,1.85936e-10,-176.874
-1.91052e-10,-8.86763e-12,-0.04271356783919589,1.91393e-10,-177.426
-1.98441e-10,-9.15185e-12,-0.03015075376884413,1.96565e-10,-177.534
-2.02136e-10,-8.86763e-12,-0.017587939698492372,2.05604e-10,-176.676
-2.0782e-10,-1.35856e-11,-0.005025125628140614,2.05092e-10,-176.598
-2.13732e-10,-1.10845e-11,0.007537688442211143,2.11345e-10,-176.898
-2.19473e-10,-1.15393e-11,0.0201005025125629,2.20724e-10,-177.162
-2.26465e-10,-1.29035e-11,0.03266331658291466,2.29194e-10,-176.772
-2.31638e-10,-1.39835e-11,0.045226130653266416,2.32036e-10,-177.096
-2.3863e-10,-1.36425e-11,0.057788944723618174,2.36584e-10,-177.018
-2.4477e-10,-1.40404e-11,0.07035175879396993,2.44542e-10,-176.532
-2.51875e-10,-1.53478e-11,0.08291457286432169,2.49544e-10,-176.562
-2.55854e-10,-1.71668e-11,0.09547738693467345,2.54888e-10,-176.412
-2.59492e-10,-1.81332e-11,0.1080402010050252,2.63016e-10,-176.376
-2.226e-10,-1.54047e-11,0.12060301507537696,2.23282e-10,-176.022
-2.24419e-10,-1.57457e-11,0.13316582914572872,2.24873e-10,-175.902
-2.28341e-10,-1.49499e-11,0.14572864321608048,2.27772e-10,-175.896
-2.33003e-10,-1.64847e-11,0.15829145728643224,2.32036e-10,-176.088
-2.36243e-10,-1.64847e-11,0.170854271356784,2.34936e-10,-175.788
-2.94451e-10,-1.84742e-11,0.18341708542713575,2.95872e-10,-176.58
-2.96213e-10,-1.6371e-11,0.1959798994974875,3.02636e-10,-176.706
-3.06104e-10,-1.59731e-11,0.20854271356783927,3.04739e-10,-176.412
-2.53751e-10,-1.55752e-11,0.22110552763819102,2.73305e-10,-176.154
-3.16506e-10,-1.78489e-11,0.23366834170854278,3.18893e-10,-176.94
-3.24066e-10,-1.81332e-11,0.24623115577889454,3.21906e-10,-176.916
-3.2742e-10,-1.79626e-11,0.2587939698492463,3.28329e-10,-177.048
-3.39982e-10,-1.75079e-11,0.27135678391959805,3.39755e-10,-176.73
-2.78705e-10,-1.72237e-11,0.2839195979899498,2.74044e-10,-176.688
-2.79103e-10,-1.36993e-11,0.29648241206030157,2.7717e-10,-176.376
-3.56751e-10,-1.72805e-11,0.3090452261306533,3.59195e-10,-176.97
-3.63913e-10,-1.48362e-11,0.3216080402010051,3.6397e-10,-177.594
-3.70791e-10,-1.711e-11,0.33417085427135684,3.71189e-10,-177.672
-3.76533e-10,-1.40404e-11,0.3467336683417086,3.77385e-10,-177.558
-3.82387e-10,-1.60868e-11,0.35929648241206036,3.83922e-10,-177.576
-3.88185e-10,-1.50636e-11,0.3718592964824121,3.85741e-10,-177.594
-3.91084e-10,-1.29035e-11,0.3844221105527639,3.92733e-10,-177.954
-3.97678e-10,-1.34719e-11,0.39698492462311563,4.00407e-10,-178.218
-4.05125e-10,-1.22214e-11,0.4095477386934674,4.06148e-10,-177.816
-4.10298e-10,-1.24488e-11,0.42211055276381915,4.11832e-10,-178.218
-4.15527e-10,-1.13687e-11,0.4346733668341709,4.15698e-10,-178.554
-4.25475e-10,-1.0175e-11,0.44723618090452266,4.22974e-10,-178.692
-4.28544e-10,-8.58341e-12,0.4597989949748744,4.29056e-10,-178.62
-4.35479e-10,-1.11414e-11,0.4723618090452262,4.35252e-10,-178.656
-4.42244e-10,-9.095e-12,0.48492462311557794,4.44006e-10,-178.614
-4.49804e-10,-7.84445e-12,0.4974874371859297,4.49235e-10,-178.752
-4.5492e-10,-1.12551e-11,0.5100502512562817,4.56625e-10,-178.626
-4.64242e-10,-1.0175e-11,0.5226130653266332,4.65892e-10,-178.914
-4.72486e-10,-1.01182e-11,0.5351758793969852,4.72713e-10,-178.968
-4.78284e-10,-9.03816e-12,0.5477386934673367,4.78739e-10,-178.824
-4.84764e-10,-1.05161e-11,0.5603015075376887,4.82149e-10,-178.818
-4.91017e-10,-1.09708e-11,0.5728643216080402,4.92609e-10,-178.848
-4.93404e-10,-9.89081e-12,0.5854271356783922,4.93348e-10,-178.782
-5.01192e-10,-8.75394e-12,0.5979899497487438,4.97895e-10,-178.566
-5.08525e-10,-1.10845e-11,0.6105527638190957,5.08297e-10,-178.86
-5.05683e-10,-1.24488e-11,0.6231155778894473,5.0915e-10,-179.172
-5.10173e-10,-1.43814e-11,0.6356783919597992,5.09832e-10,-178.692
-5.21542e-10,-1.22782e-11,0.6482412060301508,5.22054e-10,-178.86
-5.30864e-10,-1.10845e-11,0.6608040201005028,5.28079e-10,-178.902
-5.33252e-10,-1.46657e-11,0.6733668341708543,5.33536e-10,-178.542
-5.37742e-10,-1.29035e-11,0.6859296482412063,5.35866e-10,-178.668
-5.42176e-10,-1.40972e-11,0.6984924623115578,5.44222e-10,-178.548
-5.49452e-10,-1.17098e-11,0.7110552763819098,5.46382e-10,-178.668
-5.60991e-10,-1.36425e-11,0.7236180904522613,5.6173e-10,-178.338
-5.60764e-10,-1.55752e-11,0.7361809045226133,5.63094e-10,-178.494
-5.66846e-10,-1.26761e-11,0.7487437185929648,5.67642e-10,-178.548
-5.74008e-10,-1.57457e-11,0.7613065326633168,5.73383e-10,-178.374
-5.78385e-10,-1.73374e-11,0.7738693467336684,5.79124e-10,-178.236
-5.86002e-10,-1.59163e-11,0.7864321608040203,5.87196e-10,-178.338
-5.89527e-10,-1.67689e-11,0.7989949748743719,5.89015e-10,-178.398
-5.94586e-10,-1.79058e-11,0.8115577889447239,5.95723e-10,-178.104
-6.1431e-10,-1.70531e-11,0.8241206030150754,6.15504e-10,-178.356
-6.20393e-10,-1.7451e-11,0.8366834170854274,6.19995e-10,-178.434
-6.27271e-10,-1.927e-11,0.8492462311557789,6.26475e-10,-178.152
-6.33069e-10,-2.12027e-11,0.8618090452261309,6.31989e-10,-178.218
-6.35968e-10,-1.97248e-11,0.8743718592964824,6.40515e-10,-178.176
-6.44267e-10,-2.08048e-11,0.8869346733668344,6.4222e-10,-178.122
-6.47109e-10,-1.94406e-11,0.8994974874371859,6.46825e-10,-178.014
-6.53134e-10,-1.94406e-11,0.9120603015075379,6.56602e-10,-178.194
-6.62173e-10,-1.95542e-11,0.9246231155778895,6.60979e-10,-178.098
-6.66663e-10,-2.25669e-11,0.9371859296482414,6.65867e-10,-178.146
-6.71495e-10,-2.23396e-11,0.949748743718593,6.69505e-10,-178.128
-6.77236e-10,-2.16006e-11,0.962311557788945,6.76497e-10,-178.314
-6.86502e-10,-2.2169e-11,0.9748743718592965,6.86217e-10,-178.152
-6.92697e-10,-1.91563e-11,0.9874371859296485,6.89912e-10,-178.164
-6.99803e-10,-1.927e-11,1.0,7.00314e-10,-178.398
