X,Y,V,R,T
-2.98999e-11,-5.8549e-12,-0.507537688442211,2.72281e-11,-172.692
-3.00704e-11,-2.38744e-12,-0.49497487437185916,2.94451e-11,-171.228
-3.50726e-11,-4.03591e-12,-0.4824120603015074,3.41631e-11,-171.078
-3.88811e-11,-4.43381e-12,-0.46984924623115565,3.67779e-11,-173.394
-4.13254e-11,-2.10322e-12,-0.4572864321608039,4.13254e-11,-175.752
-4.49065e-11,-4.43381e-12,-0.44472361809045213,4.64981e-11,-175.026
-5.06477e-11,-2.78534e-12,-0.4321608040201004,4.87719e-11,-176.514
-5.09319e-11,-3.97907e-12,-0.4195979899497486,5.37173e-11,-174.306
-5.99703e-11,-4.77487e-12,-0.40703517587939686,6.12776e-11,-176.664
-6.55409e-11,-3.80854e-12,-0.3944723618090451,6.32672e-11,-175.38
-6.71325e-11,-4.5475e-12,-0.38190954773869334,6.83831e-11,-175.218
-7.44085e-11,-9.72028e-12,-0.3693467336683416,7.57159e-11,-174.522
-7.98086e-11,-7.10546e-12,-0.35678391959798983,7.98086e-11,-175.446
-8.35034e-11,-8.6971e-12,-0.34422110552763807,8.28213e-11,-174.528
-8.84488e-11,-8.58341e-12,-0.3316582914572863,8.99267e-11,-174.726
-9.46447e-11,-9.77712e-12,-0.31909547738693456,9.6009e-11,-174.186
-9.87943e-11,-1.26193e-11,-0.3065326633165828,1.03342e-10,-173.928
-1.07207e-10,-1.40404e-11,-0.29396984924623104,1.0715e-10,-174.594
-1.11072e-10,-1.54047e-11,-0.2814070351758793,1.14767e-10,-172.674
-1.21248e-10,-1.22214e-11,-0.2688442211055275,1.21987e-10,-173.364
-1.25795e-10,-1.36993e-11,-0.25628140703517577,1.27103e-10,-173.724
-1.33412e-10,-1.4552e-11,-0.243718592964824,1.34038e-10,-174.048
-1.3796e-10,-1.69963e-11,-0.23115577889447225,1.39836e-10,-174.534
-1.44667e-10,-1.59163e-11,-0.2185929648241205,1.47282e-10,-174.288
-1.50863e-10,-1.78489e-11,-0.20603015075376874,1.52341e-10,-173.772
-1.57457e-10,-1.88721e-11,-0.19346733668341698,1.60811e-10,-173.034
-1.64108e-10,-1.73942e-11,-0.18090452261306522,1.6479e-10,-174.756
-1.7218e-10,-2.17143e-11,-0.16834170854271346,1.73487e-10,-174.192
-1.82411e-10,-2.00658e-11,-0.1557788944723617,1.80479e-10,-173.364
-1.8946e-10,-1.65415e-11,-0.14321608040200995,1.87868e-10,-173.88
-1.9594e-10,-2.06911e-11,-0.1306532663316582,1.95144e-10,-174.444
-2.04637e-10,-1.81332e-11,-0.11809045226130643,2.03841e-10,-174.354
-2.11402e-10,-1.95542e-11,-0.10552763819095468,2.11629e-10,-174.66
-2.20894e-10,-1.88153e-11,-0.09296482412060292,2.20781e-10,-175.41
-2.29023e-10,-1.93269e-11,-0.08040201005025116,2.30217e-10,-175.068
-2.38005e-10,-1.87016e-11,-0.0678391959798994,2.39028e-10,-175.338
-2.4602e-10,-1.81332e-11,-0.055276381909547645,2.48805e-10,-175.608
-2.53239e-10,-1.97248e-11,-0.04271356783919589,2.54035e-10,-176.016
-2.64722e-10,-1.78489e-11,-0.03015075376884413,2.68871e-10,-175.92
-2.73646e-10,-1.75079e-11,-0.017587939698492372,2.76431e-10,-176.61
-2.85526e-10,-1.50636e-11,-0.005025125628140614,2.86549e-10,-176.754
-2.90358e-10,-1.54047e-11,0.007537688442211143,2.92632e-10,-176.7
-3.0383e-10,-1.51205e-11,0.0201005025125629,3.04057e-10,-176.658
-3.14346e-10,-1.38698e-11,0.03266331658291466,3.1355e-10,-177.918
-3.22929e-10,-1.29035e-11,0.045226130653266416,3.24578e-10,-177.564
-3.35094e-10,-1.47226e-11,0.057788944723618174,3.37197e-10,-177.966
-3.4453e-10,-1.14824e-11,0.07035175879396993,3.47429e-10,-177.876
-3.5732e-10,-1.11414e-11,0.08291457286432169,3.57376e-10,-178.11
-3.66528e-10,-8.64026e-12,0.09547738693467345,3.66585e-10,-178.122
-3.78238e-10,-9.15185e-12,0.1080402010050252,3.77669e-10,-178.668
-3.89777e-10,-9.26553e-12,0.12060301507537696,3.91369e-10,-178.248
-3.98929e-10,-1.05729e-11,0.13316582914572872,3.99668e-10,-178.44
-4.12685e-10,-1.03456e-11,0.14572864321608048,4.10809e-10,-178.686
-4.22348e-10,-5.17278e-12,0.15829145728643224,4.21268e-10,-178.974
-4.36389e-10,-7.33286e-12,0.170854271356784,4.34172e-10,-178.962
-4.44574e-10,-1.13687e-11,0.18341708542713575,4.42926e-10,-178.71
-4.57137e-10,-8.75394e-12,0.1959798994974875,4.55488e-10,-179.004
-4.6936e-10,-7.56023e-12,0.20854271356783927,4.70667e-10,-178.788
-4.8232e-10,-7.61707e-12,0.22110552763819102,4.83627e-10,-178.926
-4.94769e-10,-7.95813e-12,0.23366834170854278,4.93063e-10,-179.214
-5.03125e-10,-1.0914e-11,0.24623115577889454,5.04716e-10,-179.052
-5.17051e-10,-1.08571e-11,0.2587939698492463,5.15346e-10,-179.01
-5.28079e-10,-9.03816e-12,0.27135678391959805,5.26487e-10,-179.184
-5.38368e-10,-8.92447e-12,0.2839195979899498,5.4013e-10,-178.956
-5.51214e-10,-1.15393e-11,0.29648241206030157,5.49623e-10,-178.782
-5.61503e-10,-1.17098e-11,0.3090452261306533,5.63663e-10,-178.914
-5.74008e-10,-1.1653e-11,0.3216080402010051,5.75202e-10,-178.83
-5.84581e-10,-1.15393e-11,0.33417085427135684,5.85775e-10,-178.56
-5.97485e-10,-1.26761e-11,0.3467336683417086,5.97655e-10,-178.494
-6.07148e-10,-1.42678e-11,0.35929648241206036,6.08058e-10,-178.698
-6.17494e-10,-1.2733e-11,0.3718592964824121,6.14879e-10,-178.734
-6.24542e-10,-1.78489e-11,0.3844221105527639,6.28919e-10,-178.482
-6.39549e-10,-1.79058e-11,0.39698492462311563,6.40117e-10,-178.446
-6.48701e-10,-1.711e-11,0.4095477386934674,6.51315e-10,-178.59
-6.60979e-10,-1.59731e-11,0.42211055276381915,6.60069e-10,-178.476
-6.73143e-10,-1.76216e-11,0.4346733668341709,6.71722e-10,-178.464
-6.82522e-10,-1.96679e-11,0.44723618090452266,6.81613e-10,-178.362
-6.93266e-10,-2.16575e-11,0.4597989949748744,6.93493e-10,-178.206
-7.02077e-10,-1.83605e-11,0.4723618090452262,7.02872e-10,-178.296
-7.14696e-10,-2.24533e-11,0.48492462311557794,7.13218e-10,-178.29
-7.22711e-10,-1.87016e-11,0.4974874371859297,7.22938e-10,-178.374
-7.31237e-10,-2.44428e-11,0.5100502512562817,7.29987e-10,-178.272
-7.41753e-10,-2.29649e-11,0.5226130653266332,7.41867e-10,-178.2
-7.5244e-10,-2.2908e-11,0.5351758793969852,7.52724e-10,-178.074
-7.63354e-10,-2.34196e-11,0.5477386934673367,7.61762e-10,-178.254
-7.70005e-10,-2.37038e-11,0.5603015075376887,7.70346e-10,-178.116
-7.80009e-10,-2.56933e-11,0.5728643216080402,7.8143e-10,-178.146
-7.8882e-10,-2.57502e-11,0.5854271356783922,7.89615e-10,-178.116
-7.98824e-10,-2.23964e-11,0.5979899497487438,8.02064e-10,-178.29
-8.08544e-10,-2.11459e-11,0.6105527638190957,8.09795e-10,-178.308
-8.16218e-10,-2.47838e-11,0.6231155778894473,8.18037e-10,-178.092
-8.2969e-10,-2.3988e-11,0.6356783919597992,8.27132e-10,-178.392
-8.37307e-10,-2.3647e-11,0.6482412060301508,8.37534e-10,-178.338
-8.46459e-10,-2.42154e-11,0.6608040201005028,8.46061e-10,-178.152
-8.5419e-10,-2.60344e-11,0.6733668341708543,8.54133e-10,-178.152
-8.65558e-10,-2.51817e-11,0.6859296482412063,8.66809e-10,-178.314
-8.74198e-10,-2.09753e-11,0.6984924623115578,8.73573e-10,-178.536
-8.82327e-10,-2.43859e-11,0.7110552763819098,8.83578e-10,-178.572
-8.91195e-10,-2.21122e-11,0.7236180904522613,8.92957e-10,-178.578
-8.99266e-10,-2.37038e-11,0.7361809045226133,9.02961e-10,-178.53
-9.10578e-10,-2.27943e-11,0.7487437185929648,9.1018e-10,-178.626
-9.17115e-10,-2.2908e-11,0.7613065326633168,9.17911e-10,-178.476
-9.25755e-10,-2.21122e-11,0.7738693467336684,9.28427e-10,-178.608
-9.35422e-10,-2.06911e-11,0.7864321608040203,9.34229e-10,-178.566
-9.46962e-10,-2.13732e-11,0.7989949748743719,9.46791e-10,-178.902
-9.56454e-10,-1.83037e-11,0.8115577889447239,9.54124e-10,-178.902
-9.63446e-10,-2.09185e-11,0.8241206030150754,9.64413e-10,-178.734
-9.75042e-10,-2.05774e-11,0.8366834170854274,9.75611e-10,-178.794
-9.85047e-10,-1.96111e-11,0.8492462311557789,9.85501e-10,-178.782
-9.9255e-10,-1.81332e-11,0.8618090452261309,9.91356e-10,-179.01
-1.00125e-09,-1.48362e-11,0.8743718592964824,1.00312e-09,-178.914
-1.01478e-09,-1.75647e-11,0.8869346733668344,1.01182e-09,-178.974
-1.01773e-09,-2.09185e-11,0.8994974874371859,1.02131e-09,-178.728
-1.02967e-09,-1.87584e-11,0.9120603015075379,1.03223e-09,-178.95
-1.04041e-09,-1.72237e-11,0.9246231155778895,1.04064e-09,-178.926
-1.04922e-09,-1.76216e-11,0.9371859296482414,1.04973e-09,-178.986
-1.05837e-09,-1.83037e-11,0.949748743718593,1.05752e-09,-179.064
-1.06622e-09,-1.83037e-11,0.962311557788945,1.06753e-09,-179.082
-1.07787e-09,-1.66552e-11,0.9748743718592965,1.07662e-09,-179.046
-1.08719e-09,-1.66552e-11,0.9874371859296485,1.08566e-09,-179.13
-1.0922e-09,-1.85879e-11,1.0,1.09214e-09,-179.106
