X,Y,V,R,T
4.03591e-12,-1.07435e-11,-1.5,9.37922e-12,-73.806
3.97907e-12,-8.07182e-12,-1.4874371859296482,8.41288e-12,-67.278
4.88856e-12,-8.46972e-12,-1.4748743718592965,1.00045e-11,-76.566
2.78534e-12,-1.06866e-11,-1.4623115577889447,1.01182e-11,-68.892
5.57068e-12,-8.52657e-12,-1.449748743718593,1.14256e-11,-66.798
3.97907e-12,-9.89081e-12,-1.4371859296482412,1.04592e-11,-67.116
4.88856e-12,-1.18803e-11,-1.4246231155778895,1.08003e-11,-64.464
3.01272e-12,-9.60659e-12,-1.4120603015075377,1.0914e-11,-66.708
5.28647e-12,-7.1623e-12,-1.399497487437186,1.14256e-11,-62.91
5.00225e-12,-9.66344e-12,-1.3869346733668342,1.11982e-11,-71.67
4.88856e-12,-1.01182e-11,-1.3743718592964824,9.095e-12,-64.464
5.05909e-12,-1.06866e-11,-1.3618090452261307,1.14256e-11,-63.138
6.2528e-12,-8.12866e-12,-1.349246231155779,1.13119e-11,-58.17
4.71803e-12,-8.81079e-12,-1.3366834170854272,1.02319e-11,-53.838
6.19596e-12,-9.72028e-12,-1.3241206030150754,1.15961e-11,-57.768
4.66119e-12,-8.81079e-12,-1.3115577889447236,1.10845e-11,-37.83
4.49066e-12,-8.01498e-12,-1.2989949748743719,9.32238e-12,-74.226
4.83172e-12,-1.17666e-11,-1.2864321608040201,1.1653e-11,-59.706
6.99177e-12,-8.46972e-12,-1.2738693467336684,8.64026e-12,-58.506
4.49066e-12,-7.50339e-12,-1.2613065326633166,9.37922e-12,-42.984
6.65071e-12,-9.60659e-12,-1.2487437185929648,9.15185e-12,-59.07
4.09275e-12,-7.1623e-12,-1.236180904522613,9.72028e-12,-50.67
4.71803e-12,-6.13912e-12,-1.2236180904522613,8.64026e-12,-65.208
5.11594e-12,-7.33286e-12,-1.2110552763819096,9.77712e-12,-54.102
1.47794e-12,-6.76439e-12,-1.1984924623115578,9.49291e-12,-56.868
3.41062e-12,-5.40015e-12,-1.185929648241206,7.33286e-12,-59.706
6.02543e-12,-8.24235e-12,-1.1733668341708543,8.35604e-12,-59.97
6.08227e-12,-7.7876e-12,-1.1608040201005025,7.44654e-12,-46.8
5.68437e-12,-7.33286e-12,-1.1482412060301508,7.73076e-12,-63.654
2.61481e-12,-9.37922e-12,-1.135678391959799,8.81079e-12,-57.63
2.78534e-12,-1.03456e-11,-1.1231155778894473,8.58341e-12,-52.554
2.89903e-12,-8.24235e-12,-1.1105527638190955,1.02887e-11,-70.224
5.11594e-12,-3.86538e-12,-1.0979899497487438,6.99177e-12,-83.178
2.95587e-12,-6.36649e-12,-1.085427135678392,6.30965e-12,-75.378
2.27375e-12,-6.82124e-12,-1.0728643216080402,7.56023e-12,-68.154
3.75169e-12,-6.87808e-12,-1.0603015075376885,8.12866e-12,-81.768
2.78534e-12,-7.50339e-12,-1.0477386934673367,7.44654e-12,-76.644
1.30741e-12,-6.87808e-12,-1.035175879396985,7.33286e-12,-87.408
2.38744e-12,-9.15185e-12,-1.0226130653266332,8.52657e-12,-66.534
3.29693e-12,-9.03816e-12,-1.0100502512562815,1.14256e-11,-67.98
7.38968e-13,-6.65071e-12,-0.9974874371859296,7.50339e-12,-65.7
3.1264e-12,-6.19596e-12,-0.9849246231155778,6.2528e-12,-81.138
1.47794e-12,-6.53702e-12,-0.9723618090452261,7.61707e-12,-76.632
1.19372e-12,-8.07182e-12,-0.9597989949748743,7.33286e-12,-81.432
-1.25056e-12,-8.24235e-12,-0.9472361809045226,8.58341e-12,-85.788
6.82124e-13,-8.98132e-12,-0.9346733668341708,7.56023e-12,-82.656
-1.70531e-13,-9.20869e-12,-0.922110552763819,9.20869e-12,-81.9
1.53478e-12,-1.12551e-11,-0.9095477386934673,8.6971e-12,-85.182
-1.13688e-12,-1.18803e-11,-0.8969849246231155,1.15393e-11,-86.034
1.70531e-13,-9.54975e-12,-0.8844221105527638,1.00045e-11,-92.85
1.25056e-12,-1.13119e-11,-0.871859296482412,8.81079e-12,-81.534
-1.25056e-12,-1.00613e-11,-0.8592964824120602,1.02319e-11,-94.284
6.82124e-13,-9.66344e-12,-0.8467336683417085,1.04592e-11,-87.09
-1.02319e-12,-1.15393e-11,-0.8341708542713567,9.72028e-12,-95.886
-1.13688e-13,-1.02887e-11,-0.821608040201005,1.07435e-11,-91.77
-5.68439e-14,-1.05729e-11,-0.8090452261306532,9.49291e-12,-79.284
3.97906e-13,-1.02887e-11,-0.7964824120603015,1.21077e-11,-87.798
1.53478e-12,-9.89081e-12,-0.7839195979899497,1.15393e-11,-89.34
2.21691e-12,-1.14824e-11,-0.7713567839195979,1.08571e-11,-87.192
0.0,-1.17666e-11,-0.7587939698492462,1.18235e-11,-78.342
1.08003e-12,-1.49499e-11,-0.7462311557788944,1.18235e-11,-84.516
3.97906e-13,-1.13687e-11,-0.7336683417085427,1.10277e-11,-82.188
1.76215e-12,-1.04024e-11,-0.7211055276381909,1.25625e-11,-83.778
1.70531e-12,-1.18803e-11,-0.7085427135678392,9.94765e-12,-83.112
3.52431e-12,-1.17666e-11,-0.6959798994974874,1.1994e-11,-86.184
7.95811e-13,-1.15393e-11,-0.6834170854271356,1.13687e-11,-79.05
-8.52655e-13,-1.26193e-11,-0.6708542713567839,1.28467e-11,-77.874
2.16006e-12,-1.10845e-11,-0.6582914572864321,1.11982e-11,-81.966
5.11594e-13,-1.18803e-11,-0.6457286432160804,1.07435e-11,-90.708
2.84219e-13,-9.66344e-12,-0.6331658291457286,1.02319e-11,-88.326
8.52655e-13,-1.17098e-11,-0.6206030150753769,1.00045e-11,-82.758
-1.76215e-12,-1.11414e-11,-0.6080402010050251,1.01182e-11,-89.436
-9.66345e-13,-8.18551e-12,-0.5954773869346733,1.10845e-11,-88.458
-2.38744e-12,-1.13687e-11,-0.5829145728643216,9.49291e-12,-113.334
-4.37697e-12,-7.50339e-12,-0.5703517587939698,6.76439e-12,-92.538
-2.04638e-12,-8.41288e-12,-0.5577889447236181,7.73076e-12,-115.794
-5.457e-12,-7.61707e-12,-0.5452261306532663,6.19596e-12,-134.352
-3.58115e-12,-6.99177e-12,-0.5326633165829145,9.54975e-12,-112.206
-5.11594e-12,-5.57068e-12,-0.5201005025125628,1.10277e-11,-143.232
-4.88856e-12,-7.84445e-12,-0.507537688442211,9.54975e-12,-128.346
-8.18551e-12,-4.32013e-12,-0.49497487437185916,1.11982e-11,-137.886
-1.21645e-11,-5.17278e-12,-0.4824120603015074,1.35856e-11,-157.758
-1.26761e-11,-8.41288e-12,-0.46984924623115565,1.61436e-11,-153.594
-1.56889e-11,-4.49066e-12,-0.4572864321608039,1.62005e-11,-159.966
-1.51773e-11,-6.36649e-12,-0.44472361809045213,1.90427e-11,-161.346
-2.12595e-11,-6.13912e-12,-0.4321608040201004,2.17143e-11,-165.516
-2.26806e-11,-6.02543e-12,-0.4195979899497486,2.3988e-11,-162.744
-2.61481e-11,-4.60434e-12,-0.40703517587939686,2.79102e-11,-165.864
-2.94451e-11,-6.70755e-12,-0.3944723618090451,3.02978e-11,-169.728
-3.42768e-11,-6.13912e-12,-0.38190954773869334,3.47884e-11,-171.912
-3.67211e-11,-4.60434e-12,-0.3693467336683416,3.82558e-11,-172.392
-3.9279e-11,-3.01272e-12,-0.35678391959798983,4.02454e-11,-172.53
-4.26896e-11,-6.65071e-12,-0.34422110552763807,4.27465e-11,-172.158
-4.5475e-11,-5.91174e-12,-0.3316582914572863,4.61571e-11,-172.83
-5.29783e-11,-6.93492e-12,-0.31909547738693456,5.22962e-11,-173.892
-5.40015e-11,-4.77487e-12,-0.3065326633165828,5.673e-11,-174.234
-5.91176e-11,-5.74121e-12,-0.29396984924623104,6.21303e-11,-172.854
-6.49725e-11,-7.61707e-12,-0.2814070351758793,6.74167e-11,-174.186
-6.86673e-11,-8.6971e-12,-0.2688442211055275,6.85536e-11,-172.38
-7.56022e-11,-1.04592e-11,-0.25628140703517577,7.52611e-11,-173.718
-8.09455e-11,-9.54975e-12,-0.243718592964824,8.08318e-11,-172.278
-8.36171e-11,-8.07182e-12,-0.23115577889447225,8.31624e-11,-173.628
-8.81646e-11,-1.08003e-11,-0.2185929648241205,8.97562e-11,-172.554
-9.51563e-11,-1.12551e-11,-0.20603015075376874,9.7828e-11,-173.136
-9.98743e-11,-9.37922e-12,-0.19346733668341698,1.01693e-10,-172.338
-1.06013e-10,-1.44383e-11,-0.18090452261306522,1.07378e-10,-172.296
-1.11982e-10,-1.44951e-11,-0.16834170854271346,1.11755e-10,-172.494
-1.21077e-10,-1.41541e-11,-0.1557788944723617,1.18519e-10,-174.24
-1.2301e-10,-1.35856e-11,-0.14321608040200995,1.27501e-10,-172.488
-1.31082e-10,-1.50068e-11,-0.1306532663316582,1.3057e-10,-172.98
-1.38756e-10,-1.51773e-11,-0.11809045226130643,1.38187e-10,-174.018
-1.43872e-10,-1.52341e-11,-0.10552763819095468,1.45179e-10,-174.126
-1.52455e-10,-1.60868e-11,-0.09296482412060292,1.52341e-10,-173.418
-1.59333e-10,-1.58026e-11,-0.08040201005025116,1.61323e-10,-174.27
-1.65586e-10,-1.80763e-11,-0.0678391959798994,1.66552e-10,-174.744
-1.72975e-10,-1.67689e-11,-0.055276381909547645,1.72634e-10,-173.916
-1.81161e-10,-1.83605e-11,-0.04271356783919589,1.82468e-10,-174.522
-1.89233e-10,-1.80195e-11,-0.03015075376884413,1.90085e-10,-175.182
-1.96111e-10,-1.77353e-11,-0.017587939698492372,1.96111e-10,-175.074
-2.03387e-10,-1.55752e-11,-0.005025125628140614,2.03728e-10,-175.344
-2.08559e-10,-1.54047e-11,0.007537688442211143,2.12197e-10,-176.082
-2.20497e-10,-1.4552e-11,0.0201005025125629,2.19473e-10,-175.98
-2.27034e-10,-1.67121e-11,0.03266331658291466,2.28398e-10,-176.55
-2.35845e-10,-1.53478e-11,0.045226130653266416,2.35049e-10,-176.274
-2.44997e-10,-1.48362e-11,0.057788944723618174,2.45906e-10,-176.214
-2.54262e-10,-1.26193e-11,0.07035175879396993,2.54319e-10,-176.394
-2.62562e-10,-1.3813e-11,0.08291457286432169,2.62732e-10,-176.982
-2.70292e-10,-1.58594e-11,0.09547738693467345,2.70349e-10,-176.652
-2.78705e-10,-1.39835e-11,0.1080402010050252,2.78819e-10,-176.97
-2.88596e-10,-1.44951e-11,0.12060301507537696,2.86265e-10,-177.498
-2.94451e-10,-1.64847e-11,0.13316582914572872,2.96042e-10,-177.312
-3.04796e-10,-1.35856e-11,0.14572864321608048,3.04512e-10,-176.97
-3.14062e-10,-1.1994e-11,0.15829145728643224,3.11902e-10,-178.134
-3.21736e-10,-1.09708e-11,0.170854271356784,3.22418e-10,-177.774
-3.31513e-10,-9.72028e-12,0.18341708542713575,3.30319e-10,-178.11
-3.38959e-10,-9.03816e-12,0.1959798994974875,3.39925e-10,-178.662
-3.49589e-10,-1.24488e-11,0.20854271356783927,3.5317e-10,-178.086
-3.58741e-10,-1.08003e-11,0.22110552763819102,3.5965e-10,-178.308
-3.70564e-10,-1.36425e-11,0.23366834170854278,3.70791e-10,-178.212
-3.77385e-10,-9.54975e-12,0.24623115577889454,3.79943e-10,-178.482
-3.91312e-10,-9.43606e-12,0.2587939698492463,3.88527e-10,-178.296
-3.95575e-10,-1.04592e-11,0.27135678391959805,3.94666e-10,-178.488
-4.07569e-10,-1.07435e-11,0.2839195979899498,4.07228e-10,-178.254
-4.15243e-10,-8.18551e-12,0.29648241206030157,4.15584e-10,-178.914
-4.25873e-10,-1.00613e-11,0.3090452261306533,4.2502e-10,-178.722
-4.35081e-10,-9.94765e-12,0.3216080402010051,4.36218e-10,-178.776
-4.45597e-10,-7.90129e-12,0.33417085427135684,4.42357e-10,-178.83
-4.54351e-10,-9.49291e-12,0.3467336683417086,4.52021e-10,-178.848
-4.63105e-10,-1.12551e-11,0.35929648241206036,4.62025e-10,-178.83
-4.7169e-10,-1.13119e-11,0.3718592964824121,4.7169e-10,-178.836
-4.79819e-10,-1.1653e-11,0.3844221105527639,4.79933e-10,-178.818
-4.87095e-10,-1.01182e-11,0.39698492462311563,4.888e-10,-178.602
-4.98122e-10,-1.26193e-11,0.4095477386934674,4.98293e-10,-178.572
-5.05285e-10,-1.18803e-11,0.42211055276381915,5.07217e-10,-178.8
-5.16881e-10,-1.39835e-11,0.4346733668341709,5.15858e-10,-178.494
-5.23929e-10,-1.3074e-11,0.44723618090452266,5.21258e-10,-178.548
-5.33877e-10,-1.26193e-11,0.4597989949748744,5.34161e-10,-178.488
-5.39959e-10,-1.33583e-11,0.4723618090452262,5.40471e-10,-178.26
-5.48599e-10,-1.43814e-11,0.48492462311557794,5.50418e-10,-178.536
-5.55307e-10,-1.66552e-11,0.4974874371859297,5.54682e-10,-178.206
-5.65652e-10,-1.67689e-11,0.5100502512562817,5.64061e-10,-178.332
-5.70939e-10,-1.44383e-11,0.5226130653266332,5.71621e-10,-178.338
-5.81114e-10,-1.92132e-11,0.5351758793969852,5.82023e-10,-178.14
-5.91516e-10,-1.88721e-11,0.5477386934673367,5.89015e-10,-178.29
