X,Y,V,R,T
-7.95811e-13,-7.33286e-12,-1.5,8.46972e-12,-73.842
1.70531e-13,-8.86763e-12,-1.4874371859296482,9.77712e-12,-73.788
1.819e-12,-6.93492e-12,-1.4748743718592965,8.6971e-12,-97.668
-7.38968e-13,-8.12866e-12,-1.4623115577889447,8.81079e-12,-75.18
3.97906e-13,-7.67392e-12,-1.449748743718593,8.24235e-12,-76.47
2.04638e-12,-7.1623e-12,-1.4371859296482412,8.29919e-12,-72.438
1.87585e-12,-1.00045e-11,-1.4246231155778895,1.05161e-11,-91.272
-4.54751e-13,-5.96859e-12,-1.4120603015075377,8.81079e-12,-81.354
1.02319e-12,-9.03816e-12,-1.399497487437186,8.81079e-12,-81.96
-6.82124e-13,-9.54975e-12,-1.3869346733668342,9.49291e-12,-80.142
1.64847e-12,-6.82124e-12,-1.3743718592964824,7.73076e-12,-84.804
3.1264e-12,-1.05161e-11,-1.3618090452261307,1.10277e-11,-76.59
7.95811e-13,-9.66344e-12,-1.349246231155779,5.457e-12,-75.204
1.13688e-13,-7.04861e-12,-1.3366834170854272,6.48018e-12,-72.96
-5.68439e-14,-6.93492e-12,-1.3241206030150754,9.49291e-12,-82.776
2.84218e-12,-8.92447e-12,-1.3115577889447236,7.90129e-12,-77.886
3.41062e-12,-1.06866e-11,-1.2989949748743719,8.01498e-12,-82.14
-2.84219e-13,-4.60434e-12,-1.2864321608040201,6.82124e-12,-85.794
0.0,-9.54975e-12,-1.2738693467336684,1.12551e-11,-71.568
5.57068e-12,-6.99177e-12,-1.2613065326633166,5.457e-12,-48.714
9.66345e-13,-8.35604e-12,-1.2487437185929648,9.26553e-12,-88.56
1.25056e-12,-8.81079e-12,-1.236180904522613,7.56023e-12,-94.536
3.24009e-12,-9.43606e-12,-1.2236180904522613,9.83397e-12,-78.12
6.82124e-13,-9.49291e-12,-1.2110552763819096,8.52657e-12,-86.412
2.04638e-12,-8.58341e-12,-1.1984924623115578,8.35604e-12,-65.67
8.52655e-13,-7.50339e-12,-1.185929648241206,9.15185e-12,-77.832
1.08003e-12,-7.67392e-12,-1.1733668341708543,8.75394e-12,-77.544
-1.19372e-12,-7.33286e-12,-1.1608040201005025,9.095e-12,-76.47
3.69485e-12,-1.06298e-11,-1.1482412060301508,6.99177e-12,-71.478
1.59162e-12,-9.37922e-12,-1.135678391959799,6.53702e-12,-66.684
1.19372e-12,-6.30965e-12,-1.1231155778894473,8.07182e-12,-74.022
1.42109e-12,-6.19596e-12,-1.1105527638190955,9.43606e-12,-97.902
3.41062e-12,-6.65071e-12,-1.0979899497487438,1.1994e-11,-77.97
2.38744e-12,-8.41288e-12,-1.085427135678392,8.29919e-12,-81.672
8.52655e-13,-8.07182e-12,-1.0728643216080402,1.01182e-11,-79.794
2.84218e-12,-8.92447e-12,-1.0603015075376885,7.84445e-12,-88.302
1.76215e-12,-6.87808e-12,-1.0477386934673367,7.73076e-12,-64.758
1.76215e-12,-9.54975e-12,-1.035175879396985,1.04592e-11,-76.404
1.93269e-12,-1.25056e-11,-1.0226130653266332,9.77712e-12,-76.248
1.42109e-12,-8.86763e-12,-1.0100502512562815,8.35604e-12,-79.938
2.7285e-12,-7.44654e-12,-0.9974874371859296,9.54975e-12,-94.782
-5.68438e-13,-7.7876e-12,-0.9849246231155778,8.6971e-12,-70.524
1.30741e-12,-7.7876e-12,-0.9723618090452261,1.05729e-11,-84.594
-1.70531e-13,-8.41288e-12,-0.9597989949748743,6.08227e-12,-74.526
1.93269e-12,-8.18551e-12,-0.9472361809045226,7.95813e-12,-73.464
1.36425e-12,-9.03816e-12,-0.9346733668341708,9.20869e-12,-102.282
1.819e-12,-8.35604e-12,-0.922110552763819,1.00045e-11,-90.57
8.52655e-13,-1.00045e-11,-0.9095477386934673,7.04861e-12,-73.35
-6.25281e-13,-6.19596e-12,-0.8969849246231155,9.03816e-12,-89.58
1.02319e-12,-8.01498e-12,-0.8844221105527638,9.43606e-12,-80.076
-4.54751e-13,-1.10845e-11,-0.871859296482412,9.89081e-12,-86.148
