X,Y,V,R,T
-9.7345e-13,-7.44654e-12,-0.507537688442211,9.27974e-12,-112.458
-4.48355e-12,-9.69186e-12,-0.49497487437185916,9.81265e-12,-110.232
-6.05385e-12,-7.77339e-12,-0.4824120603015074,7.89419e-12,-107.994
-2.80666e-12,-1.06298e-11,-0.46984924623115565,9.93344e-12,-112.848
-4.78198e-12,-7.94392e-12,-0.4572864321608039,9.99029e-12,-115.23
-3.41062e-12,-8.28498e-12,-0.44472361809045213,8.86763e-12,-134.694
-6.02543e-12,-7.66681e-12,-0.4321608040201004,1.00756e-11,-123.204
-7.33996e-12,-6.8994e-12,-0.4195979899497486,1.0374e-11,-138.594
-7.60286e-12,-8.28498e-12,-0.40703517587939686,1.14469e-11,-122.448
-6.27412e-12,-8.37025e-12,-0.3944723618090451,9.27264e-12,-132.876
-8.48394e-12,-8.58341e-12,-0.38190954773869334,9.92634e-12,-129.606
-9.23001e-12,-8.06472e-12,-0.3693467336683416,9.4858e-12,-139.812
-9.31527e-12,-1.01324e-11,-0.35678391959798983,1.56676e-11,-140.16
-1.04095e-11,-6.47307e-12,-0.34422110552763807,1.26975e-11,-139.596
-8.68999e-12,-6.81413e-12,-0.3316582914572863,1.18306e-11,-141.222
-1.01608e-11,-7.29733e-12,-0.31909547738693456,1.21859e-11,-145.446
-1.09069e-11,-1.12408e-11,-0.3065326633165828,1.40759e-11,-145.536
-1.1319e-11,-8.03629e-12,-0.29396984924623104,1.29746e-11,-138.084
-1.40759e-11,-8.00077e-12,-0.2814070351758793,1.70816e-11,-148.902
-1.35004e-11,-7.54602e-12,-0.2688442211055275,1.78134e-11,-152.172
-1.60655e-11,-9.72739e-12,-0.25628140703517577,1.78703e-11,-150.948
-1.45378e-11,-7.34707e-12,-0.243718592964824,1.92487e-11,-151.866
-1.74724e-11,-7.11967e-12,-0.23115577889447225,1.84174e-11,-156.516
-1.82966e-11,-6.96335e-12,-0.2185929648241205,1.8524e-11,-154.254
-1.87158e-11,-9.40054e-12,-0.20603015075376874,1.87655e-11,-157.188
-2.04069e-11,-8.39157e-12,-0.19346733668341698,2.22898e-11,-155.472
-2.18777e-11,-9.89792e-12,-0.18090452261306522,2.3917e-11,-161.79
-2.36825e-11,-1.00258e-11,-0.16834170854271346,2.58141e-11,-157.836
-2.76047e-11,-9.60659e-12,-0.1557788944723617,2.48833e-11,-162.054
-2.53594e-11,-8.18551e-12,-0.14321608040200995,2.58141e-11,-160.674
-2.31993e-11,-1.00471e-11,-0.1306532663316582,2.8365e-11,-165.258
-2.46488e-11,-7.29733e-12,-0.11809045226130643,3.03546e-11,-165.174
-2.84502e-11,-1.00045e-11,-0.10552763819095468,2.91964e-11,-162.432
-2.92675e-11,-9.76291e-12,-0.09296482412060292,3.25715e-11,-163.044
-2.92106e-11,-8.41999e-12,-0.08040201005025116,3.36089e-11,-163.668
-3.15057e-11,-1.05729e-11,-0.0678391959798994,3.53568e-11,-163.902
-3.31328e-11,-1.15037e-11,-0.055276381909547645,3.39997e-11,-167.766
-3.43336e-11,-9.40764e-12,-0.04271356783919589,3.58045e-11,-162.894
-3.82843e-11,-9.26553e-12,-0.03015075376884413,3.86893e-11,-169.134
-3.57689e-11,-1.02177e-11,-0.017587939698492372,3.8e-11,-164.436
-3.92506e-11,-9.36501e-12,-0.005025125628140614,3.90659e-11,-163.986
-3.96769e-11,-9.25132e-12,0.007537688442211143,4.13538e-11,-167.112
-4.25191e-11,-1.02745e-11,0.0201005025125629,4.2178e-11,-163.482
-4.44447e-11,-1.16103e-11,0.03266331658291466,4.37981e-11,-167.772
-4.42955e-11,-1.10135e-11,0.045226130653266416,4.66971e-11,-167.88
-4.65763e-11,-1.15322e-11,0.057788944723618174,4.71376e-11,-166.434
-4.77345e-11,-8.26367e-12,0.07035175879396993,4.93545e-11,-168.288
-4.99514e-11,-1.01892e-11,0.08291457286432169,4.73366e-11,-168.186
-5.17917e-11,-9.44317e-12,0.09547738693467345,4.87932e-11,-168.87
-4.92053e-11,-8.66157e-12,0.1080402010050252,5.18201e-11,-167.628
-5.40654e-11,-1.10064e-11,0.12060301507537696,5.58418e-11,-170.826
-5.53302e-11,-9.15185e-12,0.13316582914572872,5.64528e-11,-169.986
-5.71918e-11,-1.13332e-11,0.14572864321608048,5.70781e-11,-171.402
-5.867e-11,-8.73973e-12,0.15829145728643224,5.77176e-11,-170.658
-6.08371e-11,-9.25843e-12,0.170854271356784,6.15619e-11,-172.356
-6.10432e-11,-1.17666e-11,0.18341708542713575,6.03255e-11,-170.142
-5.96221e-11,-8.11445e-12,0.1959798994974875,6.21871e-11,-171.672
-6.6898e-11,-1.00329e-11,0.20854271356783927,6.79781e-11,-172.608
-6.93494e-11,-8.89605e-12,0.22110552763819102,7.07208e-11,-169.908
-7.01879e-11,-1.12337e-11,0.23366834170854278,7.29519e-11,-171.48
-7.42735e-11,-1.01608e-11,0.24623115577889454,7.66183e-11,-172.848
-7.42593e-11,-8.68289e-12,0.2587939698492463,7.36766e-11,-172.962
-7.73501e-11,-9.04526e-12,0.27135678391959805,7.76557e-11,-173.142
-7.78759e-11,-9.49291e-12,0.2839195979899498,7.72435e-11,-173.298
-8.46616e-11,-9.47159e-12,0.29648241206030157,8.11942e-11,-173.022
-8.28924e-11,-8.21393e-12,0.3090452261306533,8.16631e-11,-174.48
-8.27858e-11,-9.93344e-12,0.3216080402010051,8.26081e-11,-171.234
-8.68572e-11,-6.30254e-12,0.33417085427135684,8.45479e-11,-174.936
-8.91949e-11,-9.39343e-12,0.3467336683417086,8.77525e-11,-174.252
-8.85554e-11,-7.53181e-12,0.35929648241206036,9.19091e-11,-173.376
-9.07723e-11,-7.74497e-12,0.3718592964824121,9.31952e-11,-173.712
-9.38276e-11,-1.02177e-11,0.3844221105527639,9.1696e-11,-174.804
-9.59806e-11,-7.75208e-12,0.39698492462311563,9.59735e-11,-174.972
-9.6549e-11,-7.19783e-12,0.4095477386934674,9.65987e-11,-175.446
-9.93485e-11,-7.97235e-12,0.42211055276381915,9.97464e-11,-173.844
-9.97891e-11,-9.7416e-12,0.4346733668341709,9.79843e-11,-174.33
-1.01111e-10,-6.94203e-12,0.44723618090452266,1.02802e-10,-174.786
-1.05331e-10,-7.6526e-12,0.4597989949748744,1.04464e-10,-175.176
-1.07335e-10,-1.08927e-11,0.4723618090452262,1.0617e-10,-175.44
-1.07832e-10,-6.74308e-12,0.48492462311557794,1.06831e-10,-174.888
-1.0779e-10,-8.93868e-12,0.4974874371859297,1.10412e-10,-175.482
-1.12963e-10,-1.00116e-11,0.5100502512562817,1.13183e-10,-173.706
-1.13268e-10,-8.76105e-12,0.5226130653266332,1.12522e-10,-175.29
-1.13922e-10,-9.06658e-12,0.5351758793969852,1.14682e-10,-175.938
-1.15243e-10,-8.72552e-12,0.5477386934673367,1.18164e-10,-174.33
-1.17809e-10,-1.06511e-11,0.5603015075376887,1.18633e-10,-175.176
-1.20132e-10,-9.97608e-12,0.5728643216080402,1.18875e-10,-175.272
-1.1967e-10,-8.50525e-12,0.5854271356783922,1.20701e-10,-175.284
-1.21362e-10,-1.06085e-11,0.5979899497487438,1.21859e-10,-176.178
-1.25312e-10,-8.65447e-12,0.6105527638190957,1.23301e-10,-175.824
-1.23841e-10,-1.34719e-11,0.6231155778894473,1.26534e-10,-175.026
-1.26243e-10,-1.16459e-11,0.6356783919597992,1.24992e-10,-175.236
-1.29199e-10,-1.05019e-11,0.6482412060301508,1.28026e-10,-175.416
-1.30847e-10,-1.07577e-11,0.6608040201005028,1.31494e-10,-175.086
-1.32055e-10,-8.61183e-12,0.6733668341708543,1.32162e-10,-175.554
-1.33427e-10,-1.19159e-11,0.6859296482412063,1.35516e-10,-174.594
-1.35686e-10,-9.32948e-12,0.6984924623115578,1.34528e-10,-176.1
