X,Y,V,R,T
-1.25937e-10,-6.62229e-12,-1.5,1.19258e-10,-177.072
-4.76066e-11,-5.76963e-12,-1.4889447236180904,3.85685e-11,-172.356
-7.75918e-12,-6.73597e-12,-1.477889447236181,4.23486e-12,-133.632
2.44428e-12,-6.96335e-12,-1.4668341708542714,2.35902e-12,-68.388
4.94541e-12,-6.56544e-12,-1.4557788944723618,3.04114e-12,-52.338
5.34331e-12,-6.30965e-12,-1.4447236180904524,3.09798e-12,-49.5
5.96859e-12,-6.59386e-12,-1.4336683417085427,3.69485e-12,-47.742
5.65595e-12,-6.82124e-12,-1.4226130653266331,3.75169e-12,-50.082
5.65595e-12,-6.42333e-12,-1.4115577889447235,3.3822e-12,-48.648
5.82648e-12,-6.13912e-12,-1.400502512562814,3.35378e-12,-46.11
6.5086e-12,-6.56544e-12,-1.3894472361809045,4.03591e-12,-44.928
6.48018e-12,-7.07703e-12,-1.3783919597989949,4.51908e-12,-47.58
6.48018e-12,-6.82124e-12,-1.3673366834170855,4.12118e-12,-46.308
5.62753e-12,-6.5086e-12,-1.3562814070351759,3.46746e-12,-49.23
5.94017e-12,-6.5086e-12,-1.3452261306532662,3.66643e-12,-47.298
5.91174e-12,-6.59386e-12,-1.3341708542713568,3.66643e-12,-48.144
6.13912e-12,-6.36649e-12,-1.3231155778894472,3.66643e-12,-45.918
5.91174e-12,-7.27601e-12,-1.3120603015075376,4.26328e-12,-51.102
6.02543e-12,-7.36128e-12,-1.3010050251256282,4.23486e-12,-50.61
6.02543e-12,-6.82124e-12,-1.2899497487437186,3.8938e-12,-48.426
6.39491e-12,-6.39491e-12,-1.278894472361809,3.86538e-12,-44.628
6.22438e-12,-6.05385e-12,-1.2678391959798994,3.52431e-12,-44.298
5.42857e-12,-5.91174e-12,-1.25678391959799,2.84218e-12,-47.364
5.71279e-12,-5.91174e-12,-1.2457286432160803,3.15482e-12,-46.218
6.08227e-12,-6.84966e-12,-1.234673366834171,3.97907e-12,-48.108
5.91174e-12,-7.10546e-12,-1.2236180904522613,4.03591e-12,-49.704
5.68437e-12,-6.45176e-12,-1.2125628140703517,3.41062e-12,-48.708
5.99701e-12,-6.82124e-12,-1.201507537688442,3.92222e-12,-48.054
7.07703e-12,-6.82124e-12,-1.1904522613065327,4.66119e-12,-43.902
7.04861e-12,-6.99177e-12,-1.179396984924623,4.74645e-12,-44.25
7.02019e-12,-6.33807e-12,-1.1683417085427137,4.29171e-12,-42.288
6.5086e-12,-6.82124e-12,-1.157286432160804,4.23486e-12,-46.578
6.33807e-12,-6.99177e-12,-1.1462311557788945,4.23486e-12,-47.658
6.53702e-12,-7.10546e-12,-1.1351758793969848,4.46224e-12,-47.106
6.82124e-12,-6.65071e-12,-1.1241206030150752,4.37697e-12,-43.938
6.70755e-12,-6.93492e-12,-1.1130653266331658,4.49066e-12,-46.536
6.28123e-12,-7.41812e-12,-1.1020100502512562,4.57592e-12,-49.506
6.65071e-12,-7.07703e-12,-1.0909547738693468,4.57592e-12,-47.01
6.1107e-12,-6.87808e-12,-1.0798994974874372,4.06433e-12,-48.66
6.22438e-12,-7.50339e-12,-1.0688442211055276,4.66119e-12,-49.68
6.48018e-12,-6.93492e-12,-1.057788944723618,4.32013e-12,-46.566
6.76439e-12,-6.05385e-12,-1.0467336683417086,3.8938e-12,-41.79
6.13912e-12,-6.22438e-12,-1.035678391959799,3.55273e-12,-45.0
5.71279e-12,-6.19596e-12,-1.0246231155778895,3.29693e-12,-47.154
6.28123e-12,-5.8549e-12,-1.01356783919598,3.49588e-12,-42.66
6.33807e-12,-6.16754e-12,-1.0025125628140703,3.69485e-12,-43.548
5.91174e-12,-6.39491e-12,-0.9914572864321608,3.55273e-12,-47.4
5.91174e-12,-6.30965e-12,-0.9804020100502512,3.49588e-12,-46.638
6.08227e-12,-6.59386e-12,-0.9693467336683417,3.78012e-12,-47.34
5.79806e-12,-6.59386e-12,-0.9582914572864322,3.52431e-12,-48.648
5.8549e-12,-6.5086e-12,-0.9472361809045226,3.58115e-12,-47.478
5.34331e-12,-6.5086e-12,-0.936180904522613,3.21167e-12,-50.25
5.11594e-12,-6.42333e-12,-0.9251256281407034,3.01272e-12,-51.192
5.48542e-12,-6.59386e-12,-0.9140703517587939,3.43904e-12,-50.424
5.2012e-12,-6.33807e-12,-0.9030150753768844,2.95587e-12,-50.406
5.68437e-12,-5.96859e-12,-0.8919597989949748,3.06956e-12,-46.476
5.62753e-12,-6.02543e-12,-0.8809045226130653,3.1264e-12,-46.95
5.62753e-12,-6.56544e-12,-0.8698492462311558,3.46746e-12,-49.698
5.08751e-12,-6.48018e-12,-0.8587939698492462,3.01272e-12,-51.87
4.83172e-12,-6.05385e-12,-0.8477386934673367,2.64323e-12,-51.324
5.40015e-12,-6.5086e-12,-0.8366834170854272,3.24009e-12,-50.472
5.31489e-12,-6.39491e-12,-0.8256281407035175,3.15482e-12,-49.962
5.00225e-12,-6.33807e-12,-0.814572864321608,2.84218e-12,-51.84
4.94541e-12,-6.79282e-12,-0.8035175879396984,3.26851e-12,-53.604
5.22962e-12,-6.70755e-12,-0.7924623115577889,3.32535e-12,-52.026
5.31489e-12,-6.65071e-12,-0.7814070351758794,3.43904e-12,-51.444
4.86014e-12,-6.79282e-12,-0.7703517587939698,3.18325e-12,-54.594
4.68961e-12,-6.67913e-12,-0.7592964824120603,2.98429e-12,-54.816
4.88856e-12,-6.73597e-12,-0.7482412060301507,3.15482e-12,-53.7
4.83172e-12,-6.16754e-12,-0.7371859296482411,2.70008e-12,-51.888
4.97383e-12,-6.73597e-12,-0.7261306532663316,3.24009e-12,-53.31
5.08751e-12,-6.62229e-12,-0.715075376884422,3.15482e-12,-52.488
5.22962e-12,-6.70755e-12,-0.7040201005025125,3.32535e-12,-52.008
4.77487e-12,-6.99177e-12,-0.692964824120603,3.29693e-12,-55.842
3.8938e-12,-6.9065e-12,-0.6819095477386934,2.7285e-12,-60.57
4.43381e-12,-6.76439e-12,-0.6708542713567839,2.92745e-12,-56.244
4.66119e-12,-7.13388e-12,-0.6597989949748744,3.35378e-12,-57.15
4.37697e-12,-7.30443e-12,-0.6487437185929648,3.29693e-12,-58.842
4.37697e-12,-6.93492e-12,-0.6376884422110553,3.04114e-12,-57.918
3.86538e-12,-6.84966e-12,-0.6266331658291456,2.7285e-12,-60.78
3.8938e-12,-6.93492e-12,-0.6155778894472361,2.7285e-12,-60.18
3.69485e-12,-6.73597e-12,-0.6045226130653266,2.52955e-12,-61.212
3.3822e-12,-7.21914e-12,-0.593467336683417,2.75692e-12,-65.268
3.80854e-12,-7.19072e-12,-0.5824120603015075,2.98429e-12,-61.65
3.66643e-12,-7.21914e-12,-0.5713567839195979,2.92745e-12,-63.54
3.15482e-12,-6.33807e-12,-0.5603015075376884,1.96111e-12,-63.258
3.35378e-12,-6.84966e-12,-0.5492462311557789,2.44428e-12,-63.996
2.75692e-12,-6.73597e-12,-0.5381909547738692,2.16006e-12,-67.758
2.84218e-12,-6.53702e-12,-0.5271356783919597,1.93269e-12,-66.798
2.44428e-12,-7.10546e-12,-0.5160804020100502,2.30217e-12,-70.836
2.04638e-12,-6.93492e-12,-0.5050251256281406,2.0748e-12,-73.854
1.84742e-12,-7.21914e-12,-0.493969849246231,2.33059e-12,-75.564
1.76215e-12,-6.48018e-12,-0.4829145728643216,1.5632e-12,-74.448
1.819e-12,-6.33807e-12,-0.471859296482412,1.39267e-12,-74.094
1.08003e-12,-6.42333e-12,-0.46080402010050237,1.30741e-12,-80.37
2.27375e-13,-6.2528e-12,-0.44974874371859297,1.08003e-12,-87.858
4.26327e-13,-6.59386e-12,-0.43869346733668335,1.39267e-12,-86.652
-4.26327e-13,-5.96859e-12,-0.42763819095477373,8.52655e-13,-93.816
-6.53703e-13,-6.33807e-12,-0.41658291457286434,1.19372e-12,-95.874
-1.02319e-12,-6.53702e-12,-0.4055276381909547,1.50636e-12,-99.06
-1.10845e-12,-6.59386e-12,-0.3944723618090451,1.53478e-12,-99.606
-1.819e-12,-6.08227e-12,-0.3834170854271357,1.10845e-12,-106.362
-2.44428e-12,-6.19596e-12,-0.3723618090452261,1.50636e-12,-110.874
-3.21167e-12,-6.33807e-12,-0.36130653266331647,1.96111e-12,-117.582
-3.72327e-12,-5.94017e-12,-0.35025125628140685,1.76215e-12,-122.31
-4.12118e-12,-6.2528e-12,-0.33919597989949746,2.33059e-12,-123.48
-4.66119e-12,-6.28123e-12,-0.32814070351758784,2.7285e-12,-127.014
-5.25804e-12,-7.02019e-12,-0.3170854271356782,3.66643e-12,-126.846
-6.16754e-12,-6.59386e-12,-0.3060301507537688,3.8938e-12,-133.584
-6.65071e-12,-6.53702e-12,-0.2949748743718592,4.1496e-12,-136.23
-7.04861e-12,-5.96859e-12,-0.2839195979899496,4.06433e-12,-139.902
-7.61707e-12,-6.5086e-12,-0.2728643216080402,4.88856e-12,-139.698
-8.78236e-12,-6.53702e-12,-0.2618090452261306,5.82648e-12,-143.58
-9.43606e-12,-6.9065e-12,-0.25075376884422096,6.56544e-12,-143.844
-1.01182e-11,-6.79282e-12,-0.23969849246231156,7.04861e-12,-146.292
-1.15393e-11,-6.82124e-12,-0.22864321608040195,8.21393e-12,-149.478
-1.22214e-11,-6.65071e-12,-0.21758793969849233,8.72552e-12,-151.404
-1.28182e-11,-6.33807e-12,-0.20653266331658293,9.15185e-12,-153.972
-1.38983e-11,-6.42333e-12,-0.19547738693467331,1.02319e-11,-155.238
-1.4353e-11,-6.9065e-12,-0.1844221105527637,1.07719e-11,-154.266
-1.49499e-11,-6.93492e-12,-0.1733668341708543,1.13972e-11,-155.166
-1.63994e-11,-7.19072e-12,-0.16231155778894468,1.27614e-11,-156.51
-1.74795e-11,-7.3897e-12,-0.15125628140703506,1.38414e-11,-157.164
-1.84742e-11,-7.07703e-12,-0.14020100502512545,1.47226e-11,-159.396
-2.01227e-11,-6.82124e-12,-0.12914572864321605,1.61436e-11,-161.568
-2.08332e-11,-6.62229e-12,-0.11809045226130643,1.65984e-11,-162.396
-2.09185e-11,-6.56544e-12,-0.10703517587939682,1.68258e-11,-162.444
-2.21975e-11,-7.6455e-12,-0.09597989949748742,1.83605e-11,-160.974
-2.28227e-11,-7.33286e-12,-0.0849246231155778,1.8929e-11,-162.228
-2.38175e-11,-7.1623e-12,-0.07386934673366818,1.97816e-11,-163.188
-2.52102e-11,-7.67392e-12,-0.06281407035175879,2.12595e-11,-163.104
-2.61765e-11,-7.36128e-12,-0.05175879396984917,2.20554e-11,-164.526
-2.75692e-11,-7.73076e-12,-0.04070351758793955,2.35901e-11,-164.34
-2.92462e-11,-7.3897e-12,-0.029648241206030157,2.50396e-11,-165.924
-3.0383e-11,-6.79282e-12,-0.01859296482412054,2.6006e-11,-167.4
-3.10652e-11,-7.21914e-12,-0.007537688442210921,2.67734e-11,-167.01
-3.25715e-11,-6.62229e-12,0.0035175879396986964,2.80808e-11,-168.612
-3.38505e-11,-6.39491e-12,0.014572864321608092,2.93598e-11,-169.266
-3.48737e-11,-6.62229e-12,0.02562814070351771,3.03546e-11,-169.272
-3.60389e-11,-6.62229e-12,0.03668341708542733,3.15199e-11,-169.692
-3.72895e-11,-6.5086e-12,0.047738693467336724,3.27705e-11,-170.106
-3.79716e-11,-6.79282e-12,0.05879396984924634,3.35094e-11,-169.818
-3.9478e-11,-7.30443e-12,0.06984924623115596,3.50442e-11,-169.584
-4.07854e-11,-7.10546e-12,0.08090452261306535,3.63232e-11,-170.172
-4.25475e-11,-6.53702e-12,0.09195979899497497,3.80285e-11,-171.372
-4.41391e-11,-6.65071e-12,0.10301507537688459,3.95348e-11,-171.42
-4.49065e-11,-6.65071e-12,0.11407035175879399,4.02454e-11,-171.642
-4.63845e-11,-6.5086e-12,0.1251256281407036,4.17233e-11,-171.948
-4.7834e-11,-6.99177e-12,0.13618090452261322,4.32296e-11,-171.708
