X,Y,V,R,T
-1.08685e-10,4.54751e-13,-1.5,-1.59163e-11,-173.838
2.27375e-12,-7.50339e-12,-1.4889447236180904,-4.38833e-11,-59.034
4.77487e-12,-7.04861e-12,-1.477889447236181,-4.38833e-11,-56.31
2.95587e-12,-6.59386e-12,-1.4668341708542714,-4.61571e-11,-48.654
6.82124e-12,-5.91174e-12,-1.4557788944723618,-4.34286e-11,-54.06
3.41062e-12,-3.86538e-12,-1.4447236180904524,-4.5475e-11,-62.742
7.73076e-12,-7.50339e-12,-1.4336683417085427,-4.1837e-11,-55.494
5.91174e-12,-5.457e-12,-1.4226130653266331,-4.41107e-11,-45.912
6.59386e-12,-4.09275e-12,-1.4115577889447235,-4.5475e-11,-29.358
6.36649e-12,-6.59386e-12,-1.400502512562814,-4.50202e-11,-48.12
5.68437e-12,-6.82124e-12,-1.3894472361809045,-4.32012e-11,-40.236
6.82124e-12,-7.50339e-12,-1.3783919597989949,-4.32012e-11,-50.628
5.00225e-12,-7.50339e-12,-1.3673366834170855,-4.22917e-11,-51.498
5.457e-12,-7.27601e-12,-1.3562814070351759,-4.1837e-11,-43.602
6.13912e-12,-6.36649e-12,-1.3452261306532662,-4.25191e-11,-49.512
5.457e-12,-5.91174e-12,-1.3341708542713568,-4.41107e-11,-45.0
5.457e-12,-6.36649e-12,-1.3231155778894472,-4.34286e-11,-40.854
5.91174e-12,-7.04861e-12,-1.3120603015075376,-4.20644e-11,-50.712
6.13912e-12,-6.82124e-12,-1.3010050251256282,-4.22917e-11,-45.726
6.82124e-12,-5.00225e-12,-1.2899497487437186,-4.3656e-11,-27.096
6.59386e-12,-6.36649e-12,-1.278894472361809,-4.07001e-11,-41.268
5.457e-12,-6.13912e-12,-1.2678391959798994,-4.38833e-11,-41.532
5.91174e-12,-5.457e-12,-1.25678391959799,-4.38833e-11,-47.562
4.5475e-12,-7.50339e-12,-1.2457286432160803,-4.20644e-11,-45.0
6.13912e-12,-7.27601e-12,-1.234673366834171,-4.34286e-11,-50.79
5.457e-12,-7.50339e-12,-1.2236180904522613,-4.29738e-11,-56.004
5.22962e-12,-7.50339e-12,-1.2125628140703517,-4.20644e-11,-59.382
4.77487e-12,-5.68437e-12,-1.201507537688442,-4.20644e-11,-46.434
5.91174e-12,-7.95813e-12,-1.1904522613065327,-4.1837e-11,-43.638
5.68437e-12,-7.95813e-12,-1.179396984924623,-4.16096e-11,-53.13
6.36649e-12,-7.50339e-12,-1.1683417085427137,-4.32012e-11,-51.342
6.13912e-12,-8.41288e-12,-1.157286432160804,-4.25191e-11,-41.988
6.36649e-12,-6.13912e-12,-1.1462311557788945,-4.09275e-11,-46.89
6.82124e-12,-6.59386e-12,-1.1351758793969848,-4.29738e-11,-41.082
5.68437e-12,-6.36649e-12,-1.1241206030150752,-4.43381e-11,-50.712
6.82124e-12,-6.82124e-12,-1.1130653266331658,-4.20644e-11,-46.434
7.95813e-12,-7.50339e-12,-1.1020100502512562,-4.13822e-11,-38.37
