X,Y,V,R,T
-8.62205e-10,-1.59162e-12,-1.5,2.11231e-10,-179.274
1.15961e-11,-8.18551e-12,-1.4889447236180904,-3.638e-11,-31.938
1.29604e-11,-8.86763e-12,-1.477889447236181,-3.59253e-11,-30.648
1.43246e-11,-5.68437e-12,-1.4668341708542714,-3.56979e-11,-30.042
1.29604e-11,-6.59386e-12,-1.4557788944723618,-3.638e-11,-31.938
1.36425e-11,-7.04861e-12,-1.4447236180904524,-3.638e-11,-36.12
1.20509e-11,-7.50339e-12,-1.4336683417085427,-3.638e-11,-31.074
1.59163e-11,-7.04861e-12,-1.4226130653266331,-3.59253e-11,-25.752
1.31877e-11,-8.86763e-12,-1.4115577889447235,-3.638e-11,-36.996
1.25056e-11,-8.18551e-12,-1.400502512562814,-3.77443e-11,-25.644
1.15961e-11,-7.27601e-12,-1.3894472361809045,-3.66074e-11,-33.69
1.22782e-11,-7.73076e-12,-1.3783919597989949,-3.72895e-11,-35.538
1.29604e-11,-8.41288e-12,-1.3673366834170855,-3.36515e-11,-33.246
1.22782e-11,-7.50339e-12,-1.3562814070351759,-3.61526e-11,-27.672
1.29604e-11,-7.04861e-12,-1.3452261306532662,-3.638e-11,-32.136
1.43246e-11,-7.73076e-12,-1.3341708542713568,-3.638e-11,-29.358
1.31877e-11,-9.54975e-12,-1.3231155778894472,-3.59253e-11,-31.488
1.22782e-11,-7.04861e-12,-1.3120603015075376,-3.75169e-11,-34.824
1.15961e-11,-7.95813e-12,-1.3010050251256282,-3.88811e-11,-26.232
1.2733e-11,-6.82124e-12,-1.2899497487437186,-3.75169e-11,-21.036
1.43246e-11,-8.64026e-12,-1.278894472361809,-3.59253e-11,-29.292
1.2733e-11,-7.04861e-12,-1.2678391959798994,-3.75169e-11,-23.202
1.38698e-11,-6.59386e-12,-1.25678391959799,-3.61526e-11,-20.196
1.36425e-11,-7.27601e-12,-1.2457286432160803,-3.68348e-11,-27.426
1.22782e-11,-8.18551e-12,-1.234673366834171,-3.66074e-11,-33.69
1.29604e-11,-7.27601e-12,-1.2236180904522613,-3.61526e-11,-32.328
1.2733e-11,-7.04861e-12,-1.2125628140703517,-3.61526e-11,-32.328
1.29604e-11,-6.36649e-12,-1.201507537688442,-3.68348e-11,-28.866
1.31877e-11,-6.13912e-12,-1.1904522613065327,-3.638e-11,-25.434
1.29604e-11,-8.18551e-12,-1.179396984924623,-3.56979e-11,-20.136
1.22782e-11,-7.50339e-12,-1.1683417085427137,-3.8199e-11,-22.458
1.22782e-11,-7.27601e-12,-1.157286432160804,-3.75169e-11,-20.556
