X,Y,V,R,T
-1.63483e-10,-1.25056e-11,-1.5,2.27375e-12,-169.836
1.59162e-12,-6.13912e-12,-1.4889447236180904,-4.50202e-11,-67.38
4.32013e-12,-6.36649e-12,-1.477889447236181,-4.38833e-11,-49.398
4.32013e-12,-5.22962e-12,-1.4668341708542714,-4.38833e-11,-52.884
5.68437e-12,-5.00225e-12,-1.4557788944723618,-4.32012e-11,-52.224
4.32013e-12,-8.18551e-12,-1.4447236180904524,-4.22917e-11,-55.176
6.82124e-12,-5.91174e-12,-1.4336683417085427,-4.43381e-11,-46.848
6.13912e-12,-7.73076e-12,-1.4226130653266331,-4.16096e-11,-45.672
5.68437e-12,-5.22962e-12,-1.4115577889447235,-4.41107e-11,-49.536
4.09275e-12,-6.82124e-12,-1.400502512562814,-4.20644e-11,-47.862
4.77487e-12,-5.91174e-12,-1.3894472361809045,-4.25191e-11,-38.994
4.5475e-12,-5.00225e-12,-1.3783919597989949,-4.50202e-11,-53.43
5.457e-12,-7.04861e-12,-1.3673366834170855,-4.25191e-11,-53.346
6.82124e-12,-6.36649e-12,-1.3562814070351759,-4.1837e-11,-42.21
5.68437e-12,-5.457e-12,-1.3452261306532662,-4.32012e-11,-44.196
5.457e-12,-7.50339e-12,-1.3341708542713568,-4.1837e-11,-39.426
4.77487e-12,-7.95813e-12,-1.3231155778894472,-4.09275e-11,-54.564
6.82124e-12,-5.91174e-12,-1.3120603015075376,-4.25191e-11,-37.506
7.27601e-12,-7.95813e-12,-1.3010050251256282,-4.13822e-11,-36.306
7.95813e-12,-6.36649e-12,-1.2899497487437186,-4.25191e-11,-37.506
7.27601e-12,-5.68437e-12,-1.278894472361809,-4.1837e-11,-51.186
7.04861e-12,-7.04861e-12,-1.2678391959798994,-4.32012e-11,-36.87
6.82124e-12,-7.50339e-12,-1.25678391959799,-4.09275e-11,-39.918
6.59386e-12,-6.13912e-12,-1.2457286432160803,-4.07001e-11,-48.732
6.13912e-12,-7.27601e-12,-1.234673366834171,-4.22917e-11,-45.726
7.73076e-12,-7.04861e-12,-1.2236180904522613,-4.13822e-11,-42.396
6.13912e-12,-7.27601e-12,-1.2125628140703517,-4.11549e-11,-48.216
7.27601e-12,-7.73076e-12,-1.201507537688442,-4.27465e-11,-38.832
6.59386e-12,-7.73076e-12,-1.1904522613065327,-4.11549e-11,-45.642
5.457e-12,-6.36649e-12,-1.179396984924623,-4.20644e-11,-40.062
7.95813e-12,-5.91174e-12,-1.1683417085427137,-4.25191e-11,-48.714
5.457e-12,-7.50339e-12,-1.157286432160804,-4.29738e-11,-45.786
6.59386e-12,-7.50339e-12,-1.1462311557788945,-4.29738e-11,-46.548
6.36649e-12,-6.13912e-12,-1.1351758793969848,-4.29738e-11,-43.452
7.27601e-12,-5.91174e-12,-1.1241206030150752,-4.27465e-11,-38.832
6.59386e-12,-6.36649e-12,-1.1130653266331658,-4.27465e-11,-54.21
5.457e-12,-7.50339e-12,-1.1020100502512562,-4.27465e-11,-51.168
7.04861e-12,-6.13912e-12,-1.0909547738693468,-4.25191e-11,-38.334
7.95813e-12,-7.04861e-12,-1.0798994974874372,-4.13822e-11,-43.668
7.50339e-12,-6.82124e-12,-1.0688442211055276,-4.13822e-11,-46.974
7.95813e-12,-6.59386e-12,-1.057788944723618,-4.16096e-11,-41.634
6.59386e-12,-7.04861e-12,-1.0467336683417086,-4.22917e-11,-44.274
9.095e-12,-7.27601e-12,-1.035678391959799,-4.1837e-11,-49.818
7.73076e-12,-7.04861e-12,-1.0246231155778895,-4.20644e-11,-49.29
8.41288e-12,-8.41288e-12,-1.01356783919598,-4.16096e-11,-40.29
6.13912e-12,-7.27601e-12,-1.0025125628140703,-4.25191e-11,-43.494
5.68437e-12,-7.27601e-12,-0.9914572864321608,-4.22917e-11,-59.742
6.59386e-12,-7.04861e-12,-0.9804020100502512,-4.16096e-11,-49.71
