X,Y,V,R,T
-2.94678e-10,-6.82124e-13,-1.5,4.5475e-11,-177.342
6.82124e-12,-5.00225e-12,-1.4889447236180904,-4.29738e-11,-41.082
8.41288e-12,-6.36649e-12,-1.477889447236181,-4.09275e-11,-38.658
7.50339e-12,-7.27601e-12,-1.4668341708542714,-4.20644e-11,-47.862
7.04861e-12,-6.59386e-12,-1.4557788944723618,-4.1837e-11,-51.186
8.86763e-12,-7.95813e-12,-1.4447236180904524,-4.0018e-11,-42.048
9.32238e-12,-5.68437e-12,-1.4336683417085427,-3.93359e-11,-40.008
7.27601e-12,-7.04861e-12,-1.4226130653266331,-4.22917e-11,-45.726
8.18551e-12,-5.68437e-12,-1.4115577889447235,-4.20644e-11,-32.856
7.27601e-12,-7.95813e-12,-1.400502512562814,-4.07001e-11,-45.0
9.32238e-12,-6.13912e-12,-1.3894472361809045,-4.0018e-11,-39.702
7.73076e-12,-7.27601e-12,-1.3783919597989949,-4.09275e-11,-43.11
8.64026e-12,-4.5475e-12,-1.3673366834170855,-4.09275e-11,-33.438
7.73076e-12,-7.04861e-12,-1.3562814070351759,-4.07001e-11,-40.032
7.27601e-12,-6.36649e-12,-1.3452261306532662,-4.1837e-11,-41.55
7.95813e-12,-5.22962e-12,-1.3341708542713568,-4.27465e-11,-28.008
7.27601e-12,-7.50339e-12,-1.3231155778894472,-4.20644e-11,-45.0
8.86763e-12,-5.68437e-12,-1.3120603015075376,-4.22917e-11,-31.14
7.73076e-12,-7.50339e-12,-1.3010050251256282,-4.11549e-11,-38.514
7.27601e-12,-4.09275e-12,-1.2899497487437186,-4.25191e-11,-24.702
7.04861e-12,-6.82124e-12,-1.278894472361809,-4.16096e-11,-38.958
7.50339e-12,-7.04861e-12,-1.2678391959798994,-3.97906e-11,-39.288
7.95813e-12,-5.00225e-12,-1.25678391959799,-4.13822e-11,-41.1
7.95813e-12,-5.91174e-12,-1.2457286432160803,-4.0018e-11,-38.532
7.73076e-12,-5.00225e-12,-1.234673366834171,-4.1837e-11,-34.506
9.32238e-12,-6.59386e-12,-1.2236180904522613,-4.02454e-11,-34.158
7.73076e-12,-7.95813e-12,-1.2125628140703517,-4.09275e-11,-37.404
7.95813e-12,-6.36649e-12,-1.201507537688442,-4.13822e-11,-27.408
7.04861e-12,-6.82124e-12,-1.1904522613065327,-4.22917e-11,-33.408
8.64026e-12,-6.36649e-12,-1.179396984924623,-4.07001e-11,-37.566
6.82124e-12,-5.22962e-12,-1.1683417085427137,-4.25191e-11,-53.13
6.36649e-12,-6.36649e-12,-1.157286432160804,-4.25191e-11,-43.53
6.82124e-12,-6.36649e-12,-1.1462311557788945,-4.32012e-11,-37.092
7.95813e-12,-5.457e-12,-1.1351758793969848,-4.22917e-11,-48.618
5.91174e-12,-6.36649e-12,-1.1241206030150752,-4.27465e-11,-54.21
7.27601e-12,-6.36649e-12,-1.1130653266331658,-4.27465e-11,-33.39
6.13912e-12,-5.68437e-12,-1.1020100502512562,-4.1837e-11,-43.602
6.59386e-12,-7.50339e-12,-1.0909547738693468,-4.04727e-11,-45.606
6.82124e-12,-7.04861e-12,-1.0798994974874372,-4.1837e-11,-46.398
7.04861e-12,-7.04861e-12,-1.0688442211055276,-4.16096e-11,-51.792
