X,Y,V,R,T
-5.08638e-10,2.27375e-13,-1.5,1.0823e-10,-179.166
7.95813e-12,-7.04861e-12,-1.4889447236180904,-4.07001e-11,-35.136
1.00045e-11,-7.04861e-12,-1.477889447236181,-4.09275e-11,-30.966
1.00045e-11,-6.36649e-12,-1.4668341708542714,-3.91085e-11,-35.802
9.54975e-12,-5.68437e-12,-1.4557788944723618,-4.0018e-11,-29.538
9.54975e-12,-7.50339e-12,-1.4447236180904524,-3.91085e-11,-39.018
8.18551e-12,-7.04861e-12,-1.4336683417085427,-4.0018e-11,-36.21
9.32238e-12,-7.73076e-12,-1.4226130653266331,-3.95632e-11,-40.518
8.86763e-12,-7.73076e-12,-1.4115577889447235,-4.0018e-11,-39.702
8.86763e-12,-8.41288e-12,-1.400502512562814,-4.09275e-11,-41.856
1.00045e-11,-7.50339e-12,-1.3894472361809045,-3.91085e-11,-34.116
9.77712e-12,-7.73076e-12,-1.3783919597989949,-4.02454e-11,-31.83
9.32238e-12,-6.36649e-12,-1.3673366834170855,-3.86537e-11,-33.486
9.54975e-12,-7.04861e-12,-1.3562814070351759,-3.95632e-11,-21.948
9.77712e-12,-4.77487e-12,-1.3452261306532662,-4.09275e-11,-39.918
1.04592e-11,-6.36649e-12,-1.3341708542713568,-4.0018e-11,-36.702
1.04592e-11,-6.13912e-12,-1.3231155778894472,-3.95632e-11,-35.91
9.77712e-12,-6.59386e-12,-1.3120603015075376,-4.04727e-11,-33.456
7.73076e-12,-6.13912e-12,-1.3010050251256282,-4.22917e-11,-37.692
8.64026e-12,-7.04861e-12,-1.2899497487437186,-4.02454e-11,-42.612
9.32238e-12,-9.54975e-12,-1.278894472361809,-3.8199e-11,-47.532
8.86763e-12,-5.91174e-12,-1.2678391959798994,-3.93359e-11,-41.112
9.77712e-12,-7.95813e-12,-1.25678391959799,-3.72895e-11,-43.122
8.18551e-12,-7.73076e-12,-1.2457286432160803,-4.04727e-11,-41.988
8.64026e-12,-9.54975e-12,-1.234673366834171,-3.86537e-11,-45.516
8.86763e-12,-7.27601e-12,-1.2236180904522613,-4.09275e-11,-43.11
9.54975e-12,-7.27601e-12,-1.2125628140703517,-4.0018e-11,-29.136
1.06866e-11,-7.04861e-12,-1.201507537688442,-3.86537e-11,-36.138
9.54975e-12,-6.36649e-12,-1.1904522613065327,-3.88811e-11,-39.132
9.54975e-12,-7.04861e-12,-1.179396984924623,-4.0018e-11,-33.918
