X,Y,V,R,T
-1.15279e-09,-1.68258e-11,-1.5,3.3697e-10,-178.278
1.0914e-11,-6.36649e-12,-1.4889447236180904,-3.59253e-11,-21.912
1.4552e-11,-4.5475e-12,-1.477889447236181,-3.50158e-11,-11.652
1.22782e-11,-4.09275e-12,-1.4668341708542714,-3.8199e-11,-15.948
1.29604e-11,-4.09275e-12,-1.4557788944723618,-3.86537e-11,-26.562
1.40972e-11,-5.457e-12,-1.4447236180904524,-3.84264e-11,-22.344
1.13687e-11,-3.86538e-12,-1.4336683417085427,-3.88811e-11,-22.908
1.20509e-11,-5.22962e-12,-1.4226130653266331,-3.95632e-11,-25.5
1.13687e-11,-6.13912e-12,-1.4115577889447235,-3.93359e-11,-28.302
1.02319e-11,-5.457e-12,-1.400502512562814,-3.8199e-11,-27.198
1.06866e-11,-5.91174e-12,-1.3894472361809045,-3.75169e-11,-28.986
1.0914e-11,-7.50339e-12,-1.3783919597989949,-3.95632e-11,-29.052
1.13687e-11,-5.68437e-12,-1.3673366834170855,-3.97906e-11,-20.748
1.00045e-11,-5.00225e-12,-1.3562814070351759,-4.09275e-11,-23.784
1.02319e-11,-7.27601e-12,-1.3452261306532662,-3.91085e-11,-35.802
1.02319e-11,-6.59386e-12,-1.3341708542713568,-3.86537e-11,-29.838
9.77712e-12,-6.13912e-12,-1.3231155778894472,-4.04727e-11,-30.378
9.54975e-12,-7.50339e-12,-1.3120603015075376,-3.91085e-11,-38.538
1.04592e-11,-8.18551e-12,-1.3010050251256282,-3.8199e-11,-36.87
9.77712e-12,-7.73076e-12,-1.2899497487437186,-3.86537e-11,-37.164
1.22782e-11,-7.04861e-12,-1.278894472361809,-3.79716e-11,-28.44
1.04592e-11,-6.13912e-12,-1.2678391959798994,-3.91085e-11,-32.412
8.86763e-12,-7.04861e-12,-1.25678391959799,-3.95632e-11,-40.518
9.32238e-12,-6.82124e-12,-1.2457286432160803,-4.13822e-11,-35.22
9.77712e-12,-6.82124e-12,-1.234673366834171,-4.20644e-11,-36.468
7.73076e-12,-8.18551e-12,-1.2236180904522613,-3.93359e-11,-49.992
7.50339e-12,-7.50339e-12,-1.2125628140703517,-4.0018e-11,-39.702
8.18551e-12,-8.18551e-12,-1.201507537688442,-3.95632e-11,-45.0
1.02319e-11,-9.32238e-12,-1.1904522613065327,-3.70621e-11,-39.384
1.11414e-11,-7.73076e-12,-1.179396984924623,-3.95632e-11,-35.448
7.27601e-12,-1.00045e-11,-1.1683417085427137,-3.95632e-11,-47.832
8.86763e-12,-7.50339e-12,-1.157286432160804,-3.95632e-11,-38.784
9.32238e-12,-9.095e-12,-1.1462311557788945,-3.91085e-11,-42.84
1.00045e-11,-8.86763e-12,-1.1351758793969848,-3.79716e-11,-42.042
9.32238e-12,-9.54975e-12,-1.1241206030150752,-3.77443e-11,-45.972
1.04592e-11,-9.095e-12,-1.1130653266331658,-3.70621e-11,-39.888
1.11414e-11,-8.64026e-12,-1.1020100502512562,-3.91085e-11,-36.87
9.54975e-12,-9.54975e-12,-1.0909547738693468,-3.72895e-11,-47.814
6.13912e-12,-1.00045e-11,-1.0798994974874372,-3.93359e-11,-47.778
1.00045e-11,-9.54975e-12,-1.0688442211055276,-3.68348e-11,-41.37
8.64026e-12,-9.54975e-12,-1.057788944723618,-3.70621e-11,-49.686
1.11414e-11,-1.04592e-11,-1.0467336683417086,-3.75169e-11,-42.09
8.18551e-12,-1.00045e-11,-1.035678391959799,-3.75169e-11,-48.876
7.95813e-12,-1.22782e-11,-1.0246231155778895,-3.75169e-11,-47.91
8.41288e-12,-1.02319e-11,-1.01356783919598,-3.8199e-11,-52.56
9.095e-12,-1.20509e-11,-1.0025125628140703,-3.59253e-11,-56.31
1.00045e-11,-1.04592e-11,-0.9914572864321608,-3.84264e-11,-47.046
9.32238e-12,-1.00045e-11,-0.9804020100502512,-3.84264e-11,-53.274
1.02319e-11,-1.06866e-11,-0.9693467336683417,-3.70621e-11,-50.112
9.095e-12,-1.02319e-11,-0.9582914572864322,-3.8199e-11,-51.006
9.32238e-12,-1.06866e-11,-0.9472361809045226,-3.68348e-11,-48.63
1.11414e-11,-1.04592e-11,-0.936180904522613,-3.68348e-11,-48.63
1.11414e-11,-1.00045e-11,-0.9251256281407034,-3.68348e-11,-45.0
1.06866e-11,-1.20509e-11,-0.9140703517587939,-3.75169e-11,-46.446
9.77712e-12,-1.15961e-11,-0.9030150753768844,-3.52431e-11,-47.49
9.77712e-12,-1.36425e-11,-0.8919597989949748,-3.47884e-11,-52.224
1.00045e-11,-1.18235e-11,-0.8809045226130653,-3.56979e-11,-45.426
9.32238e-12,-1.15961e-11,-0.8698492462311558,-3.8199e-11,-47.532
1.04592e-11,-1.00045e-11,-0.8587939698492462,-3.59253e-11,-48.012
7.73076e-12,-1.25056e-11,-0.8477386934673367,-3.56979e-11,-50.118
1.02319e-11,-1.04592e-11,-0.8366834170854272,-3.77443e-11,-49.398
1.00045e-11,-1.25056e-11,-0.8256281407035175,-3.68348e-11,-47.724
9.77712e-12,-1.00045e-11,-0.814572864321608,-3.70621e-11,-54.312
9.77712e-12,-1.18235e-11,-0.8035175879396984,-3.70621e-11,-53.922
9.32238e-12,-1.06866e-11,-0.7924623115577889,-3.75169e-11,-50.28
9.32238e-12,-1.04592e-11,-0.7814070351758794,-3.68348e-11,-47.772
1.02319e-11,-1.13687e-11,-0.7703517587939698,-3.77443e-11,-46.938
8.64026e-12,-1.13687e-11,-0.7592964824120603,-3.8199e-11,-58.068
9.32238e-12,-1.18235e-11,-0.7482412060301507,-3.68348e-11,-52.35
7.73076e-12,-1.04592e-11,-0.7371859296482411,-3.8199e-11,-47.532
9.32238e-12,-9.54975e-12,-0.7261306532663316,-3.8199e-11,-50.562
9.77712e-12,-1.00045e-11,-0.715075376884422,-3.97906e-11,-42.708
7.27601e-12,-9.32238e-12,-0.7040201005025125,-3.91085e-11,-54.816
8.18551e-12,-8.64026e-12,-0.692964824120603,-4.04727e-11,-49.212
7.95813e-12,-9.095e-12,-0.6819095477386934,-4.0018e-11,-52.632
7.50339e-12,-9.32238e-12,-0.6708542713567839,-4.07001e-11,-50.646
6.59386e-12,-9.32238e-12,-0.6597989949748744,-4.13822e-11,-55.536
7.27601e-12,-9.54975e-12,-0.6487437185929648,-4.16096e-11,-50.442
4.77487e-12,-8.64026e-12,-0.6376884422110553,-4.25191e-11,-67.62
2.04638e-12,-1.02319e-11,-0.6266331658291456,-4.32012e-11,-82.182
1.819e-12,-8.18551e-12,-0.6155778894472361,-4.22917e-11,-83.886
4.54751e-13,-7.04861e-12,-0.6045226130653266,-4.41107e-11,-90.0
6.82124e-13,-7.04861e-12,-0.593467336683417,-4.47928e-11,-90.0
-1.59162e-12,-8.41288e-12,-0.5824120603015075,-4.29738e-11,-110.172
-2.50112e-12,-6.36649e-12,-0.5713567839195979,-4.57023e-11,-113.628
-3.86538e-12,-7.50339e-12,-0.5603015075376884,-4.32012e-11,-130.236
-6.13912e-12,-5.457e-12,-0.5492462311557789,-4.22917e-11,-140.064
-7.27601e-12,-5.22962e-12,-0.5381909547738692,-4.1837e-11,-153.006
-1.02319e-11,-5.00225e-12,-0.5271356783919597,-3.97906e-11,-159.252
-1.31877e-11,-7.50339e-12,-0.5160804020100502,-3.70621e-11,-153.438
-1.59163e-11,-3.86538e-12,-0.5050251256281406,-3.47884e-11,-160.308
-1.79626e-11,-4.77487e-12,-0.493969849246231,-3.13778e-11,-166.65
-1.88721e-11,-5.22962e-12,-0.4829145728643216,-3.00135e-11,-167.568
-2.3647e-11,-2.50112e-12,-0.471859296482412,-2.66028e-11,-168.462
-2.5466e-11,-3.41062e-12,-0.46080402010050237,-2.5466e-11,-175.992
-2.70576e-11,-5.00225e-12,-0.44974874371859297,-2.20554e-11,-174.804
-3.31968e-11,-3.86538e-12,-0.43869346733668335,-1.65984e-11,-176.46
-3.70621e-11,-3.18325e-12,-0.42763819095477373,-1.22782e-11,-175.134
-4.07001e-11,-3.18325e-12,-0.41658291457286434,-8.86763e-12,-175.518
-4.45655e-11,-2.50112e-12,-0.4055276381909547,-5.00225e-12,-177.342
-4.97951e-11,-1.819e-12,-0.3944723618090451,1.13688e-12,-178.188
-5.38878e-11,-2.50112e-12,-0.3834170854271357,5.68437e-12,-178.338
-5.82081e-11,-1.59162e-12,-0.3723618090452261,1.04592e-11,179.694
-6.36651e-11,-1.36425e-12,-0.36130653266331647,1.43246e-11,-179.418
-6.9122e-11,-6.82124e-13,-0.35025125628140685,2.11459e-11,179.868
-7.57159e-11,4.54751e-13,-0.33919597989949746,2.75123e-11,-179.52
-8.04907e-11,0.0,-0.32814070351758784,3.20599e-11,-179.658
-8.86762e-11,-2.27375e-13,-0.3170854271356782,4.02454e-11,-179.79
-9.61795e-11,0.0,-0.3060301507537688,4.84308e-11,-179.808
-1.01864e-10,0.0,-0.2949748743718592,5.41152e-11,-179.73
-1.10504e-10,1.59162e-12,-0.2839195979899496,6.16187e-11,-179.916
-1.18008e-10,1.13688e-12,-0.2728643216080402,6.9122e-11,179.844
-1.25511e-10,-6.82124e-13,-0.2618090452261306,7.70801e-11,179.484
-1.32787e-10,1.13688e-12,-0.25075376884422096,8.39013e-11,179.436
-1.41882e-10,0.0,-0.23969849246231156,9.41331e-11,179.868
-1.51204e-10,1.59162e-12,-0.22864321608040195,1.02773e-10,179.754
-1.62573e-10,2.27375e-13,-0.21758793969849233,1.14597e-10,179.94
-1.71668e-10,4.54751e-13,-0.20653266331658293,1.25056e-10,179.352
-1.80536e-10,-6.82124e-13,-0.19547738693467331,1.34606e-10,-179.898
-1.92359e-10,2.27375e-13,-0.1844221105527637,1.4643e-10,179.904
-2.03273e-10,6.82124e-13,-0.1733668341708543,1.57798e-10,179.772
-2.1396e-10,-1.13688e-12,-0.16231155778894468,1.68712e-10,-179.868
-2.2601e-10,6.82124e-13,-0.15125628140703506,1.80081e-10,179.916
-2.36698e-10,-2.27375e-13,-0.14020100502512545,1.9145e-10,179.958
-2.49658e-10,-4.54751e-13,-0.12914572864321605,2.03955e-10,-179.55
-2.62164e-10,-2.27375e-13,-0.11809045226130643,2.1828e-10,-179.928
-2.75806e-10,-4.32013e-12,-0.10703517587939682,2.30103e-10,-179.49
-2.87175e-10,-1.59162e-12,-0.09597989949748742,2.43292e-10,-179.484
-2.9968e-10,-2.50112e-12,-0.0849246231155778,2.55342e-10,-179.472
-3.14232e-10,-2.50112e-12,-0.07386934673366818,2.69212e-10,-179.496
-3.27875e-10,-3.18325e-12,-0.06281407035175879,2.83537e-10,-179.256
-3.41517e-10,-2.7285e-12,-0.05175879396984917,2.97407e-10,-179.538
