X,Y,V,R,T
-2.06172e-10,-7.33286e-12,-1.5,1.97361e-10,-178.02
-7.80749e-11,-6.42333e-12,-1.4889447236180904,6.53135e-11,-174.72
-1.31593e-11,-6.73597e-12,-1.477889447236181,7.67392e-12,-148.806
2.10322e-12,-7.19072e-12,-1.4668341708542714,2.4727e-12,-71.208
4.97383e-12,-6.93492e-12,-1.4557788944723618,3.46746e-12,-53.484
6.08227e-12,-6.5086e-12,-1.4447236180904524,3.75169e-12,-46.59
6.13912e-12,-6.5086e-12,-1.4336683417085427,3.80854e-12,-46.356
6.62229e-12,-6.59386e-12,-1.4226130653266331,4.12118e-12,-44.712
6.70755e-12,-6.9065e-12,-1.4115577889447235,4.46224e-12,-45.558
6.96335e-12,-6.70755e-12,-1.400502512562814,4.49066e-12,-43.596
7.13388e-12,-6.39491e-12,-1.3894472361809045,4.46224e-12,-41.214
7.04861e-12,-6.65071e-12,-1.3783919597989949,4.5475e-12,-43.398
7.13388e-12,-6.84966e-12,-1.3673366834170855,4.77487e-12,-43.914
7.33286e-12,-6.73597e-12,-1.3562814070351759,4.8033e-12,-42.15
7.36128e-12,-6.67913e-12,-1.3452261306532662,4.83172e-12,-42.024
7.81603e-12,-7.10546e-12,-1.3341708542713568,5.37173e-12,-42.114
7.3897e-12,-6.76439e-12,-1.3231155778894472,4.83172e-12,-42.3
6.84966e-12,-6.2528e-12,-1.3120603015075376,4.06433e-12,-42.882
7.19072e-12,-6.93492e-12,-1.3010050251256282,4.91698e-12,-44.064
7.1623e-12,-6.9065e-12,-1.2899497487437186,4.74645e-12,-43.77
7.70234e-12,-6.39491e-12,-1.278894472361809,4.86014e-12,-39.6
6.96335e-12,-6.59386e-12,-1.2678391959798994,4.40539e-12,-43.8
6.56544e-12,-6.62229e-12,-1.25678391959799,4.17802e-12,-44.856
6.56544e-12,-6.5086e-12,-1.2457286432160803,4.09275e-12,-44.562
6.87808e-12,-6.36649e-12,-1.234673366834171,4.20644e-12,-42.258
7.10546e-12,-6.42333e-12,-1.2236180904522613,4.46224e-12,-41.772
