X,Y,V,R,T
-8.03997e-10,-1.819e-12,-1.5,2.05547e-10,-178.92
1.11414e-11,-7.50339e-12,-1.4889447236180904,-3.59253e-11,-32.844
1.29604e-11,-8.86763e-12,-1.477889447236181,-3.50158e-11,-28.104
1.4552e-11,-8.18551e-12,-1.4668341708542714,-3.4561e-11,-32.124
1.50068e-11,-7.50339e-12,-1.4557788944723618,-3.43336e-11,-27.81
1.2733e-11,-7.50339e-12,-1.4447236180904524,-3.61526e-11,-34.542
1.47794e-11,-7.50339e-12,-1.4336683417085427,-3.50158e-11,-29.886
1.36425e-11,-6.82124e-12,-1.4226130653266331,-3.68348e-11,-32.622
1.54615e-11,-9.54975e-12,-1.4115577889447235,-3.25147e-11,-37.17
1.47794e-11,-8.64026e-12,-1.400502512562814,-3.52431e-11,-27.864
1.36425e-11,-8.18551e-12,-1.3894472361809045,-3.56979e-11,-25.488
1.61436e-11,-7.50339e-12,-1.3783919597989949,-3.50158e-11,-26.052
1.34151e-11,-7.73076e-12,-1.3673366834170855,-3.66074e-11,-27.132
1.38698e-11,-7.50339e-12,-1.3562814070351759,-3.50158e-11,-25.788
1.47794e-11,-7.50339e-12,-1.3452261306532662,-3.54705e-11,-23.664
1.38698e-11,-6.82124e-12,-1.3341708542713568,-3.47884e-11,-23.274
1.2733e-11,-7.27601e-12,-1.3231155778894472,-3.638e-11,-28.26
1.31877e-11,-7.27601e-12,-1.3120603015075376,-3.56979e-11,-28.176
1.47794e-11,-5.91174e-12,-1.3010050251256282,-3.59253e-11,-28.758
1.22782e-11,-6.36649e-12,-1.2899497487437186,-3.68348e-11,-32.97
1.40972e-11,-6.82124e-12,-1.278894472361809,-3.68348e-11,-32.622
1.22782e-11,-8.18551e-12,-1.2678391959798994,-3.61526e-11,-31.806
1.40972e-11,-7.04861e-12,-1.25678391959799,-3.66074e-11,-23.7
1.29604e-11,-5.457e-12,-1.2457286432160803,-3.66074e-11,-25.71
1.31877e-11,-6.82124e-12,-1.234673366834171,-3.59253e-11,-25.2
1.43246e-11,-7.04861e-12,-1.2236180904522613,-3.72895e-11,-30.732
1.34151e-11,-7.95813e-12,-1.2125628140703517,-3.41063e-11,-28.524
1.36425e-11,-6.36649e-12,-1.201507537688442,-3.638e-11,-30.528
1.36425e-11,-5.00225e-12,-1.1904522613065327,-3.638e-11,-19.23
1.43246e-11,-5.91174e-12,-1.179396984924623,-3.638e-11,-23.772
1.34151e-11,-5.68437e-12,-1.1683417085427137,-3.56979e-11,-22.572
1.13687e-11,-3.86538e-12,-1.157286432160804,-3.86537e-11,-18.666
1.22782e-11,-4.32013e-12,-1.1462311557788945,-3.8199e-11,-22.068
1.25056e-11,-4.32013e-12,-1.1351758793969848,-3.70621e-11,-18.852
1.22782e-11,-4.32013e-12,-1.1241206030150752,-3.86537e-11,-24.93
1.34151e-11,-5.00225e-12,-1.1130653266331658,-3.8199e-11,-23.388
1.34151e-11,-4.32013e-12,-1.1020100502512562,-3.79716e-11,-20.64
1.18235e-11,-3.86538e-12,-1.0909547738693468,-3.84264e-11,-27.858
1.18235e-11,-3.41062e-12,-1.0798994974874372,-3.88811e-11,-18.198
1.22782e-11,-3.41062e-12,-1.0688442211055276,-3.91085e-11,-8.454
1.06866e-11,-3.18325e-12,-1.057788944723618,-4.02454e-11,-16.296
1.0914e-11,-5.457e-12,-1.0467336683417086,-3.97906e-11,-24.042
9.54975e-12,-5.68437e-12,-1.035678391959799,-4.04727e-11,-27.72
1.22782e-11,-4.77487e-12,-1.0246231155778895,-3.97906e-11,-18.18
1.0914e-11,-5.00225e-12,-1.01356783919598,-3.93359e-11,-22.68
1.11414e-11,-4.5475e-12,-1.0025125628140703,-3.95632e-11,-16.926
9.095e-12,-3.86538e-12,-0.9914572864321608,-4.1837e-11,-20.898
9.54975e-12,-3.86538e-12,-0.9804020100502512,-4.22917e-11,-23.334
9.77712e-12,-4.09275e-12,-0.9693467336683417,-4.16096e-11,-16.338
8.64026e-12,-3.86538e-12,-0.9582914572864322,-3.95632e-11,-25.5
9.77712e-12,-3.86538e-12,-0.9472361809045226,-4.07001e-11,-25.386
7.50339e-12,-3.18325e-12,-0.936180904522613,-4.25191e-11,-16.092
9.32238e-12,-4.5475e-12,-0.9251256281407034,-4.32012e-11,-29.052
8.64026e-12,-5.00225e-12,-0.9140703517587939,-4.29738e-11,-21.594
6.59386e-12,-3.41062e-12,-0.9030150753768844,-4.38833e-11,-38.088
5.91174e-12,-2.95587e-12,-0.8919597989949748,-4.50202e-11,-36.57
7.95813e-12,-4.77487e-12,-0.8809045226130653,-4.25191e-11,-31.326
5.457e-12,-5.22962e-12,-0.8698492462311558,-4.38833e-11,-35.394
5.91174e-12,-4.32013e-12,-0.8587939698492462,-4.52476e-11,-38.658
3.41062e-12,-3.86538e-12,-0.8477386934673367,-4.61571e-11,-51.072
3.63801e-12,-2.27375e-12,-0.8366834170854272,-4.59297e-11,-35.538
4.09275e-12,-3.86538e-12,-0.8256281407035175,-4.82034e-11,-46.974
3.63801e-12,-6.13912e-12,-0.814572864321608,-4.61571e-11,-48.654
2.27375e-12,-5.457e-12,-0.8035175879396984,-4.70666e-11,-87.882
2.27375e-12,-5.68437e-12,-0.7924623115577889,-4.61571e-11,-86.532
9.09502e-13,-4.77487e-12,-0.7814070351758794,-4.72939e-11,-83.418
-4.54751e-13,-6.13912e-12,-0.7703517587939698,-4.50202e-11,-87.066
-1.59162e-12,-3.86538e-12,-0.7592964824120603,-4.72939e-11,-100.884
-6.82124e-13,-4.77487e-12,-0.7482412060301507,-4.72939e-11,-96.582
-1.13688e-12,-5.457e-12,-0.7371859296482411,-4.59297e-11,-112.752
-2.95587e-12,-5.68437e-12,-0.7261306532663316,-4.63845e-11,-119.748
-2.95587e-12,-5.68437e-12,-0.715075376884422,-4.50202e-11,-117.216
-5.68437e-12,-5.68437e-12,-0.7040201005025125,-4.45655e-11,-139.842
-6.36649e-12,-7.04861e-12,-0.692964824120603,-4.20644e-11,-133.566
-5.22962e-12,-5.91174e-12,-0.6819095477386934,-4.20644e-11,-135.0
-8.18551e-12,-6.13912e-12,-0.6708542713567839,-4.13822e-11,-145.008
-1.0914e-11,-7.04861e-12,-0.6597989949748744,-3.88811e-11,-148.782
-1.00045e-11,-7.50339e-12,-0.6487437185929648,-3.86537e-11,-146.514
-1.29604e-11,-6.36649e-12,-0.6376884422110553,-3.72895e-11,-157.326
-1.29604e-11,-5.68437e-12,-0.6266331658291456,-3.56979e-11,-157.194
