X,Y,V,R,T
-2.71543e-10,-6.2528e-12,-1.5,2.62846e-10,-178.626
-1.04109e-10,-6.84966e-12,-1.4889447236180904,8.98699e-11,-175.866
-1.80763e-11,-6.45176e-12,-1.477889447236181,1.15677e-11,-157.518
3.01272e-12,-5.96859e-12,-1.4668341708542714,1.67689e-12,-59.442
7.07703e-12,-5.94017e-12,-1.4557788944723618,4.20644e-12,-39.456
8.24235e-12,-6.33807e-12,-1.4447236180904524,5.22962e-12,-37.236
7.67392e-12,-6.36649e-12,-1.4336683417085427,4.77487e-12,-39.894
7.3897e-12,-5.91174e-12,-1.4226130653266331,4.37697e-12,-38.112
8.29919e-12,-5.68437e-12,-1.4115577889447235,4.91698e-12,-34.56
8.07182e-12,-6.19596e-12,-1.400502512562814,5.03067e-12,-37.092
7.75918e-12,-5.99701e-12,-1.3894472361809045,4.66119e-12,-37.338
7.92971e-12,-6.28123e-12,-1.3783919597989949,4.94541e-12,-38.382
7.44654e-12,-5.94017e-12,-1.3673366834170855,4.29171e-12,-38.628
7.50339e-12,-5.96859e-12,-1.3562814070351759,4.40539e-12,-38.286
7.33286e-12,-6.73597e-12,-1.3452261306532662,4.83172e-12,-42.696
7.33286e-12,-6.65071e-12,-1.3341708542713568,4.74645e-12,-42.138
7.33286e-12,-6.79282e-12,-1.3231155778894472,4.86014e-12,-42.708
7.33286e-12,-6.45176e-12,-1.3120603015075376,4.60434e-12,-41.196
7.67392e-12,-6.70755e-12,-1.3010050251256282,5.03067e-12,-40.824
7.50339e-12,-6.87808e-12,-1.2899497487437186,4.97383e-12,-42.54
7.10546e-12,-6.73597e-12,-1.278894472361809,4.63277e-12,-43.692
6.76439e-12,-6.62229e-12,-1.2678391959798994,4.32013e-12,-44.148
6.9065e-12,-6.42333e-12,-1.25678391959799,4.23486e-12,-42.918
7.10546e-12,-6.05385e-12,-1.2457286432160803,4.20644e-12,-40.236
7.19072e-12,-7.02019e-12,-1.234673366834171,4.88856e-12,-44.196
7.27601e-12,-7.10546e-12,-1.2236180904522613,5.05909e-12,-43.746
7.75918e-12,-6.93492e-12,-1.2125628140703517,5.22962e-12,-41.556
7.33286e-12,-7.13388e-12,-1.201507537688442,4.97383e-12,-43.932
6.87808e-12,-6.9065e-12,-1.1904522613065327,4.66119e-12,-45.072
7.53181e-12,-7.58865e-12,-1.179396984924623,5.51384e-12,-45.192
7.50339e-12,-7.50339e-12,-1.1683417085427137,5.48542e-12,-44.934
7.70234e-12,-7.27601e-12,-1.157286432160804,5.42857e-12,-43.338
7.81603e-12,-7.19072e-12,-1.1462311557788945,5.51384e-12,-42.534
8.10024e-12,-7.07703e-12,-1.1351758793969848,5.57068e-12,-41.094
7.56023e-12,-7.1623e-12,-1.1241206030150752,5.25804e-12,-43.116
7.73076e-12,-7.30443e-12,-1.1130653266331658,5.51384e-12,-42.912
7.81603e-12,-6.87808e-12,-1.1020100502512562,5.22962e-12,-41.292
7.81603e-12,-6.82124e-12,-1.0909547738693468,5.2012e-12,-40.962
7.87287e-12,-7.27601e-12,-1.0798994974874372,5.51384e-12,-42.594
7.73076e-12,-6.79282e-12,-1.0688442211055276,5.14436e-12,-41.196
7.87287e-12,-7.30443e-12,-1.057788944723618,5.5991e-12,-42.738
7.47497e-12,-7.30443e-12,-1.0467336683417086,5.37173e-12,-44.166
7.53181e-12,-7.07703e-12,-1.035678391959799,5.11594e-12,-43.158
7.70234e-12,-6.79282e-12,-1.0246231155778895,5.14436e-12,-41.064
8.29919e-12,-6.79282e-12,-1.01356783919598,5.5991e-12,-39.27
8.24235e-12,-6.5086e-12,-1.0025125628140703,5.28647e-12,-38.46
7.3897e-12,-6.13912e-12,-0.9914572864321608,4.46224e-12,-39.372
7.47497e-12,-6.16754e-12,-0.9804020100502512,4.5475e-12,-39.354
7.47497e-12,-5.88332e-12,-0.9693467336683417,4.37697e-12,-38.112
7.98656e-12,-5.76963e-12,-0.9582914572864322,4.66119e-12,-35.76
8.07182e-12,-6.13912e-12,-0.9472361809045226,4.97383e-12,-37.38
7.84445e-12,-6.39491e-12,-0.936180904522613,4.94541e-12,-39.384
7.75918e-12,-6.45176e-12,-0.9251256281407034,4.91698e-12,-39.972
7.3897e-12,-6.36649e-12,-0.9140703517587939,4.57592e-12,-40.77
7.07703e-12,-6.2528e-12,-0.9030150753768844,4.29171e-12,-41.136
7.19072e-12,-6.02543e-12,-0.8919597989949748,4.20644e-12,-39.948
7.27601e-12,-5.8549e-12,-0.8809045226130653,4.17802e-12,-38.484
6.96335e-12,-6.02543e-12,-0.8698492462311558,4.06433e-12,-41.052
